LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
3,6,5,0,0,4,4,0.2,2,2.0,4,1.0,15,1,0,20,0,31.73,7.46,1767.82,0.08,51,0.13,98.21,236.84,0.25,1,2,13,0.17,19,32,14,11,24,0.0,20,N
0,3,1,0,1,4,2,0.33,2,2.0,2,1.0,6,1,0,6,3,12.26,7.33,659.44,0.03,22,0.14,36.64,89.92,0.5,1,2,6,0.25,8,14,6,11,8,14.29,6,N
10,5,7,0,7,12,3,0.12,6,2.0,3,1.0,19,3,1,26,0,63.77,9.82,6146.88,0.21,114,0.1,341.49,626.07,1.0,3,6,18,0.07,54,60,33,12,44,21.21,26,N
18,7,9,0,13,12,4,0.08,6,2.0,3,0.75,37,1,0,51,0,85.54,30.74,80809.25,0.88,405,0.03,4489.4,2629.2,0.25,3,6,35,0.05,190,215,68,22,83,20.31,51,N
9,17,4,0,5,32,9,0.24,14,2.29,5,0.56,42,5,0,37,0,58.47,12.71,9443.41,0.25,131,0.08,524.63,743.09,0.56,9,16,35,0.17,61,70,36,15,52,11.9,37,N
11,35,10,0,5,58,18,0.28,24,2.42,12,0.67,85,10,0,64,3,81.86,19.83,32200.08,0.54,264,0.05,1788.89,1623.53,0.56,17,29,69,0.22,126,138,54,17,81,7.25,64,N
14,23,11,0,13,38,12,0.21,18,2.11,9,0.75,58,4,0,58,2,52.09,23.52,28823.57,0.41,202,0.04,1601.31,1225.35,0.33,10,19,48,0.14,90,112,44,23,86,18.31,58,N
1,3,1,0,2,4,2,0.22,2,2.0,2,1.0,8,1,0,9,1,15.29,7.22,797.67,0.04,26,0.14,44.31,110.45,0.5,1,2,8,0.15,13,13,9,10,13,18.18,9,N
22,22,12,0,17,30,12,0.21,12,2.5,7,0.58,59,10,0,57,0,55.49,25.96,37407.34,0.48,226,0.04,2078.19,1440.76,0.83,9,15,49,0.12,102,124,55,28,97,22.97,57,Y
11,5,4,0,10,6,3,0.18,2,3.0,2,0.67,18,3,1,17,0,61.4,11.09,7552.8,0.23,124,0.09,419.6,680.99,1.0,2,3,17,0.08,61,63,33,12,39,37.04,17,N
3,5,2,0,0,8,3,0.23,4,2.0,3,1.0,10,1,0,13,0,22.48,8.33,1560.8,0.06,42,0.12,86.71,187.3,0.33,2,4,9,0.18,20,22,12,10,17,0.0,13,N
3,7,3,0,1,12,4,0.27,6,2.0,3,0.75,16,3,0,15,1,18.89,9.82,1820.94,0.06,41,0.1,101.16,185.47,0.75,3,6,14,0.2,18,23,11,12,20,6.25,15,N
0,9,0,0,2,14,5,0.45,6,2.33,1,0.2,16,5,1,11,2,11.6,19.69,4495.15,0.08,47,0.05,249.73,228.33,1.0,4,7,13,0.36,15,32,8,21,14,15.38,11,N
4,3,3,0,0,4,2,0.07,2,2.0,2,1.0,7,1,0,28,2,40.86,10.25,4292.33,0.14,81,0.1,238.46,418.76,0.5,1,2,7,0.06,41,40,24,12,33,0.0,28,N
2,7,5,0,1,8,4,0.44,2,4.0,2,0.5,16,4,1,9,0,27.77,6.77,1272.5,0.06,41,0.15,70.69,187.98,1.0,3,4,14,0.31,16,25,13,11,13,10.0,9,N
6,3,6,0,5,4,2,0.15,2,2.0,2,1.0,13,1,0,13,0,56.22,3.44,664.34,0.06,44,0.29,36.91,193.26,0.5,1,2,13,0.08,22,22,16,5,25,27.78,13,N
9,7,6,0,8,12,4,0.14,6,2.0,3,0.75,22,1,0,29,0,48.34,11.15,6010.8,0.18,96,0.09,333.93,539.01,0.25,3,6,20,0.09,46,50,33,16,47,21.62,29,Y
3,5,2,0,2,8,3,0.19,4,2.0,3,1.0,15,1,0,16,2,22.71,10.68,2589.55,0.08,51,0.09,143.86,242.5,0.33,2,4,14,0.14,23,28,14,13,22,11.11,16,N
1,5,3,0,0,8,3,0.15,4,2.0,3,1.0,13,1,0,20,0,42.85,5.83,1458.23,0.08,52,0.17,81.01,249.98,0.33,2,4,12,0.14,21,31,18,10,22,0.0,20,N
3,39,3,1,3,40,20,0.53,4,10.0,20,1.0,63,20,1,37,0,97.07,6.18,3709.37,0.2,112,0.16,206.08,600.05,1.0,18,20,45,0.44,51,61,33,8,45,9.76,38,N
6,11,5,0,0,12,7,0.15,6,2.0,7,1.0,36,1,0,47,1,48.3,28.0,37867.16,0.45,235,0.04,2103.73,1352.4,0.14,3,6,31,0.13,88,147,33,21,54,0.0,47,N
23,31,9,1,32,52,16,0.24,20,2.6,8,0.5,67,12,0,66,3,72.95,17.37,22006.83,0.42,201,0.06,1222.6,1267.06,0.75,16,26,53,0.13,90,111,57,22,123,33.33,67,Y
21,22,18,0,2,8,19,0.3,4,2.0,19,1.0,54,1,0,64,1,68.39,20.75,29446.21,0.47,222,0.05,1635.9,1419.09,0.05,2,4,37,0.22,83,139,56,28,88,3.03,64,N
2,3,1,0,2,4,2,0.4,2,2.0,2,1.0,7,1,0,5,1,10.24,4.9,245.93,0.02,14,0.2,13.66,50.19,0.5,1,2,7,0.2,7,7,5,7,10,28.57,5,N
5,10,6,0,0,8,7,0.22,4,2.0,7,1.0,23,1,0,32,0,36.52,16.3,9698.89,0.2,106,0.06,538.83,595.16,0.14,2,4,18,0.18,40,66,27,22,38,0.0,32,N
3,3,5,0,2,4,2,0.18,2,2.0,2,1.0,11,1,0,11,1,33.46,3.0,301.14,0.03,28,0.33,16.73,100.38,0.5,1,2,11,0.12,12,16,8,4,17,15.38,11,N
21,25,22,0,2,12,21,0.31,6,2.0,21,1.0,58,1,0,67,1,71.63,20.1,28928.56,0.48,224,0.05,1607.14,1439.48,0.05,3,6,39,0.23,79,145,57,29,91,2.9,67,N
10,13,14,0,5,20,7,0.13,10,2.0,7,1.0,53,1,0,52,2,138.63,8.18,9298.52,0.38,193,0.12,516.58,1135.35,0.14,5,10,48,0.1,91,102,50,9,68,8.77,52,N
3,3,4,0,1,4,2,0.18,2,2.0,2,1.0,11,1,0,11,3,30.55,7.09,1536.14,0.07,53,0.14,85.34,216.64,0.5,1,2,11,0.13,26,27,11,6,16,8.33,11,N
14,35,12,0,8,60,18,0.25,26,2.31,11,0.61,85,10,0,71,4,57.99,24.52,34868.47,0.47,232,0.04,1937.14,1421.99,0.56,17,30,69,0.19,107,125,48,22,94,10.13,71,Y
20,11,7,8,42,20,6,0.13,10,2.0,5,0.83,29,1,0,40,1,46.28,18.53,15888.57,0.29,149,0.05,882.7,857.48,0.17,5,10,25,0.05,63,86,34,20,111,55.56,48,N
10,19,8,0,13,28,10,0.24,12,2.33,7,0.7,43,7,0,42,2,45.15,21.11,20115.78,0.32,162,0.05,1117.54,952.99,0.7,8,14,35,0.15,71,91,37,22,66,23.64,42,N
6,5,6,0,18,8,3,0.13,4,2.0,3,1.0,19,1,0,23,2,34.08,11.19,4270.38,0.13,77,0.09,237.24,381.47,0.33,2,4,18,0.06,31,46,18,13,48,43.9,23,N
5,19,2,0,0,36,10,0.31,18,2.0,6,0.6,42,1,0,32,0,45.5,17.38,13744.03,0.26,144,0.06,763.56,790.83,0.1,9,18,34,0.26,63,81,29,16,38,0.0,32,N
8,16,3,0,5,24,9,0.23,12,2.0,1,0.11,43,1,0,40,2,54.41,25.41,35137.98,0.46,245,0.04,1952.11,1382.74,0.11,6,12,36,0.17,108,137,34,16,54,11.11,40,N
1,3,1,0,0,4,2,0.22,2,2.0,2,1.0,5,1,0,9,0,18.45,3.75,259.45,0.02,20,0.27,14.41,69.19,0.5,1,2,5,0.18,9,11,6,5,11,0.0,9,N
8,7,15,0,6,8,4,0.15,4,2.0,4,1.0,30,1,0,26,2,76.96,8.0,4925.18,0.21,108,0.13,273.62,615.65,0.25,2,4,28,0.1,48,60,39,13,41,18.75,26,N
3,7,2,0,6,8,4,0.33,2,4.0,2,0.5,13,4,1,12,0,24.24,11.7,3318.52,0.09,59,0.09,184.36,283.63,1.0,3,4,11,0.18,27,32,15,13,22,33.33,12,N
4,7,14,0,2,8,4,0.17,4,2.0,4,1.0,30,1,0,24,2,103.04,5.37,2972.97,0.18,102,0.19,165.17,553.48,0.25,2,4,28,0.13,47,55,35,8,31,7.69,24,N
16,20,7,0,17,12,16,0.32,6,2.0,5,0.31,46,1,0,50,1,60.97,25.55,39787.9,0.52,243,0.04,2210.44,1557.48,0.06,3,6,32,0.19,89,154,54,31,84,25.37,50,N
7,7,14,0,6,8,4,0.17,4,2.0,4,1.0,28,1,0,24,2,79.28,6.0,2854.12,0.16,90,0.17,158.56,475.69,0.25,2,4,26,0.11,40,50,30,9,38,20.0,24,N
1,3,2,16,0,4,2,0.08,2,2.0,2,1.0,21,1,0,9,1,103.2,5.62,3260.81,0.19,109,0.18,181.16,580.09,0.5,1,2,21,0.07,53,56,33,7,27,64.0,25,N
1,3,0,0,1,4,2,0.22,2,2.0,1,0.5,6,1,0,9,0,14.17,3.75,199.32,0.02,16,0.27,11.07,53.15,0.5,1,2,6,0.17,5,11,4,6,12,10.0,9,N
7,3,3,0,21,4,2,0.18,2,2.0,1,0.5,10,1,0,11,4,23.74,8.88,1873.84,0.07,46,0.11,104.1,210.91,0.5,1,2,10,0.05,21,25,13,11,40,65.63,11,N
12,23,14,0,11,38,12,0.27,16,2.38,9,0.75,58,6,0,45,0,91.36,12.65,14630.58,0.39,188,0.08,812.81,1156.15,0.5,11,19,48,0.17,87,101,55,16,69,19.64,45,Y
4,3,10,0,3,4,2,0.13,2,2.0,2,1.0,17,1,0,16,0,67.54,3.24,706.95,0.07,49,0.31,39.28,218.51,0.5,1,2,17,0.08,22,27,17,5,24,15.79,16,N
4,7,6,0,0,4,5,0.23,2,2.0,5,1.0,17,1,0,22,0,36.22,9.03,2951.88,0.11,66,0.11,163.99,326.98,0.2,1,2,14,0.19,25,41,18,13,27,0.0,22,N
3,5,3,0,5,8,3,0.1,4,2.0,3,1.0,19,1,0,30,1,100.29,10.06,10151.3,0.34,177,0.1,563.96,1008.98,0.33,2,4,18,0.08,75,102,41,11,39,14.29,30,Y
3,9,3,0,11,12,5,0.28,4,3.0,3,0.6,16,4,0,18,2,21.66,18.0,7016.86,0.13,76,0.06,389.83,389.83,0.8,4,6,13,0.15,34,42,17,18,33,37.93,18,N
5,3,3,0,8,4,2,0.22,2,2.0,2,1.0,9,1,0,9,0,58.69,8.6,4341.04,0.17,105,0.12,241.17,504.77,0.5,1,2,9,0.09,43,62,20,8,23,47.06,9,N
2,7,4,0,0,12,4,0.33,6,2.0,3,0.75,15,1,0,12,0,27.49,6.42,1132.02,0.06,39,0.16,62.89,176.42,0.25,3,6,13,0.27,14,25,12,11,15,0.0,12,N
2,5,2,0,1,6,3,0.18,2,3.0,2,0.67,10,3,1,17,0,35.86,9.9,3514.5,0.12,71,0.1,195.25,355.0,1.0,2,3,9,0.14,33,38,20,12,21,5.56,17,N
9,23,1,0,13,44,12,0.25,22,2.0,2,0.17,47,1,0,48,0,30.32,47.53,68495.54,0.48,246,0.02,3805.31,1441.06,0.08,11,22,37,0.17,117,129,32,26,71,21.31,48,N
17,15,25,0,11,24,8,0.18,12,2.0,8,1.0,56,1,0,44,2,121.61,9.12,10120.84,0.37,181,0.11,562.27,1109.4,0.13,6,12,50,0.11,80,101,57,13,73,20.0,44,Y
10,5,7,3,7,8,3,0.06,4,2.0,3,1.0,20,1,0,44,2,58.61,15.28,13683.04,0.3,151,0.07,760.17,895.54,0.33,2,4,19,0.05,73,78,43,18,65,18.52,47,N
3,3,1,0,2,4,2,0.29,2,2.0,1,0.5,7,1,0,7,1,11.47,5.0,286.8,0.02,16,0.2,15.93,57.36,0.5,1,2,7,0.15,5,11,4,8,13,22.22,7,N
1,9,2,0,6,10,5,0.56,2,5.0,3,0.6,14,5,1,9,1,18.8,4.57,392.92,0.03,22,0.22,21.83,85.95,1.0,4,5,11,0.29,8,14,7,8,17,40.0,9,N
1,7,0,0,0,12,4,0.33,6,2.0,1,0.25,16,1,0,12,1,14.65,16.36,3922.73,0.08,51,0.06,217.93,239.72,0.25,3,6,14,0.29,24,27,11,15,14,0.0,12,N
1,3,2,0,2,4,2,0.2,2,2.0,2,1.0,7,1,0,10,0,18.91,5.5,572.0,0.03,26,0.18,31.78,104.0,0.5,1,2,7,0.14,11,15,8,8,14,16.67,10,N
1,3,3,0,0,4,2,0.15,2,2.0,2,1.0,8,1,0,13,0,27.15,4.45,538.68,0.04,29,0.22,29.93,120.93,0.5,1,2,8,0.13,14,15,11,7,15,0.0,13,N
6,25,3,0,9,42,13,0.33,18,2.33,6,0.46,47,1,0,39,0,54.51,25.0,34070.5,0.45,228,0.04,1892.81,1362.82,0.08,12,21,36,0.24,100,128,42,21,55,18.75,39,N
3,3,4,0,3,4,2,0.15,2,2.0,2,1.0,9,1,0,13,2,25.81,7.08,1295.09,0.06,41,0.14,71.95,182.84,0.5,1,2,9,0.1,17,24,12,10,20,18.75,13,N
3,3,0,0,3,4,2,0.25,2,2.0,1,0.5,6,1,0,8,1,14.09,9.29,1214.56,0.04,32,0.11,67.48,130.8,0.5,1,2,6,0.13,13,19,7,10,15,27.27,8,N
4,3,6,0,1,4,2,0.18,2,2.0,2,1.0,12,1,0,11,0,56.19,3.0,505.67,0.06,39,0.33,28.09,168.56,0.5,1,2,12,0.12,18,21,15,5,17,8.33,11,N
4,11,4,0,2,16,6,0.3,6,2.67,4,0.67,20,5,0,20,0,29.7,11.28,3778.06,0.11,67,0.09,209.89,335.0,0.83,5,8,16,0.22,29,38,18,14,27,9.09,20,N
16,33,14,0,4,56,17,0.27,24,2.33,11,0.65,93,7,0,64,0,122.45,14.22,24755.65,0.58,277,0.07,1375.31,1741.06,0.41,16,28,78,0.2,130,147,64,14,85,5.88,64,Y
6,15,7,0,5,14,9,0.29,6,2.33,6,0.67,32,1,0,31,0,35.72,13.91,6910.42,0.17,94,0.07,383.91,496.83,0.11,4,7,25,0.21,36,58,22,17,43,13.89,31,N
6,7,3,0,4,12,4,0.25,6,2.0,2,0.5,15,1,0,16,3,33.33,7.33,1792.43,0.08,52,0.14,99.58,244.42,0.25,3,6,13,0.15,20,32,15,11,27,20.0,16,N
1,5,4,0,0,8,3,0.27,4,2.0,3,1.0,13,1,0,11,0,31.66,6.43,1308.6,0.07,45,0.16,72.7,203.56,0.33,2,4,12,0.23,20,25,14,9,13,0.0,11,N
5,5,13,0,3,4,3,0.13,2,2.0,3,1.0,24,1,0,23,2,88.98,6.22,3442.96,0.18,102,0.16,191.28,553.48,0.33,1,2,23,0.09,47,55,34,9,32,11.54,23,N
2,3,1,0,0,4,2,0.18,2,2.0,2,1.0,7,1,0,11,3,17.11,7.7,1014.63,0.04,30,0.13,56.37,131.77,0.5,1,2,7,0.14,14,16,10,11,14,0.0,11,N
5,7,0,0,7,10,4,0.29,4,2.5,1,0.25,12,3,0,14,1,20.31,10.77,2355.5,0.07,46,0.09,130.86,218.72,0.75,3,5,10,0.15,20,26,13,14,27,33.33,14,N
5,45,3,1,6,46,23,0.55,4,11.5,23,1.0,72,23,1,41,0,104.29,6.4,4271.56,0.22,123,0.16,237.31,667.43,1.0,21,23,51,0.43,56,67,35,8,54,14.58,42,N
8,17,5,0,10,32,9,0.26,16,2.0,5,0.56,40,1,0,35,6,55.05,13.19,9577.07,0.24,133,0.08,532.06,726.1,0.11,8,16,33,0.17,51,82,29,15,54,22.22,35,N
3,13,3,1,9,18,7,0.24,6,3.0,6,0.86,27,5,0,28,1,60.63,12.22,9057.37,0.25,130,0.08,503.19,741.06,0.71,6,9,22,0.17,55,75,36,16,42,26.32,29,N
5,5,1,0,3,8,3,0.2,4,2.0,2,0.67,10,1,0,15,2,17.13,15.61,4172.6,0.09,53,0.06,231.81,267.35,0.33,2,4,9,0.13,23,30,14,19,24,16.67,15,N
18,15,14,0,13,28,8,0.1,14,2.0,6,0.75,49,5,0,77,1,68.82,37.89,98831.96,0.87,408,0.03,5490.66,2608.07,0.63,7,14,43,0.07,160,248,57,27,109,14.44,77,N
9,9,17,0,4,12,5,0.16,6,2.0,5,1.0,34,1,0,32,2,104.23,6.59,4519.95,0.23,121,0.15,251.11,686.36,0.2,3,6,31,0.11,54,67,41,10,46,11.11,32,Y
3,7,3,0,0,12,4,0.19,6,2.0,4,1.0,19,1,0,21,0,55.61,6.0,2002.01,0.11,68,0.17,111.22,333.67,0.25,3,6,17,0.16,28,40,21,9,25,0.0,21,N
14,31,6,0,8,48,16,0.3,18,2.67,9,0.56,53,7,0,54,0,80.38,11.1,9899.11,0.3,155,0.09,549.95,892.01,0.44,15,26,39,0.21,70,85,41,13,77,12.9,54,N
5,9,2,0,0,14,5,0.29,6,2.33,3,0.6,16,1,0,17,0,27.02,8.8,2092.15,0.08,50,0.11,116.23,237.74,0.2,4,7,13,0.22,22,28,15,12,23,0.0,17,N
0,3,2,0,0,4,2,0.22,2,2.0,2,1.0,7,1,0,9,2,21.51,3.0,193.59,0.02,18,0.33,10.75,64.53,0.5,1,2,7,0.2,6,12,6,6,10,0.0,9,N
4,11,6,0,3,12,7,0.25,6,2.0,7,1.0,26,1,0,28,0,37.56,11.33,4824.95,0.14,83,0.09,268.05,425.73,0.14,3,6,21,0.19,34,49,21,14,36,9.68,28,N
2,13,6,0,3,20,7,0.39,8,2.5,6,0.86,27,1,0,18,0,35.45,11.0,4288.91,0.13,82,0.09,238.27,389.9,0.14,6,10,22,0.29,32,50,16,11,24,14.29,18,N
6,7,0,0,16,12,4,0.15,6,2.0,1,0.25,18,1,0,26,0,49.31,22.86,25777.05,0.38,195,0.04,1432.06,1127.37,0.25,3,6,16,0.08,94,101,37,18,49,38.1,26,N
4,5,1,0,11,8,3,0.17,4,2.0,1,0.33,12,1,0,18,0,27.93,10.5,3079.11,0.1,61,0.1,171.06,293.25,0.33,2,4,11,0.09,28,33,16,12,34,37.93,18,N
3,7,9,0,2,12,4,0.13,6,2.0,4,1.0,22,1,0,31,2,64.76,7.4,3542.75,0.16,90,0.14,196.82,478.97,0.25,3,6,20,0.11,39,51,29,11,37,6.06,31,N
4,3,6,0,2,4,2,0.15,2,2.0,2,1.0,12,1,0,13,1,46.71,4.07,774.24,0.06,44,0.25,43.01,190.16,0.5,1,2,12,0.1,19,25,14,6,20,13.33,13,N
10,7,8,0,14,12,4,0.12,6,2.0,4,1.0,30,1,0,33,0,83.78,8.05,5422.96,0.22,125,0.12,301.28,674.04,0.25,3,6,28,0.07,59,66,33,9,58,29.79,33,N
1,3,1,0,0,4,2,0.4,2,2.0,2,1.0,7,1,0,5,2,9.25,7.2,479.58,0.02,18,0.14,26.64,66.61,0.5,1,2,7,0.29,9,9,5,8,7,0.0,5,N
15,11,10,0,13,16,6,0.14,6,2.67,5,0.83,50,4,0,44,0,67.17,16.45,18176.24,0.37,192,0.06,1009.79,1104.94,0.67,5,8,46,0.08,94,98,40,14,73,22.81,44,N
2,3,2,0,5,4,2,0.17,2,2.0,2,1.0,9,1,0,12,2,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0.5,1,2,9,0.1,13,21,8,12,20,29.41,12,N
0,3,3,0,0,4,2,0.4,2,2.0,2,1.0,7,1,0,5,1,21.19,3.21,218.94,0.02,19,0.31,12.16,68.11,0.5,1,2,7,0.33,9,10,7,5,6,0.0,5,N
14,17,12,0,6,28,9,0.23,12,2.33,8,0.89,48,5,0,40,0,86.51,10.16,8923.89,0.29,147,0.1,495.77,878.66,0.56,8,14,41,0.15,65,82,48,15,61,13.04,40,N
2,3,4,0,0,4,2,0.2,2,2.0,2,1.0,10,1,0,10,1,24.36,10.97,2930.73,0.09,55,0.09,162.82,267.19,0.5,1,2,10,0.15,27,28,16,13,13,0.0,10,N
3,5,6,0,1,8,3,0.13,4,2.0,3,1.0,18,1,0,23,0,64.76,5.25,1785.31,0.11,70,0.19,99.18,340.06,0.33,2,4,17,0.11,33,37,22,7,28,4.17,23,N
7,7,17,0,5,8,4,0.14,4,2.0,4,1.0,31,1,0,28,2,97.47,5.66,3119.36,0.18,101,0.18,173.3,551.4,0.25,2,4,29,0.1,44,57,35,9,41,15.15,28,N
4,9,2,0,5,18,5,0.26,8,2.25,3,0.6,19,4,0,19,0,16.09,18.42,5457.54,0.1,61,0.05,303.2,296.34,0.8,5,9,16,0.17,26,35,12,17,29,20.83,19,N
6,13,8,0,4,20,7,0.37,8,2.5,7,1.0,34,1,0,19,0,55.38,6.67,2461.38,0.12,76,0.15,136.74,369.21,0.14,6,10,29,0.23,35,41,21,8,30,17.39,19,N
3,7,5,0,4,4,5,0.14,2,2.0,5,1.0,20,1,0,37,1,52.8,13.84,10117.34,0.24,127,0.07,562.07,730.87,0.2,1,2,17,0.11,51,76,35,19,45,9.76,37,N
9,11,3,0,7,12,7,0.11,6,2.0,4,0.57,29,1,0,64,0,57.9,25.29,37041.01,0.49,250,0.04,2057.83,1464.5,0.14,3,6,24,0.09,122,128,41,17,81,9.86,64,N
8,13,4,0,12,22,7,0.25,10,2.2,4,0.57,29,3,0,28,2,30.79,16.07,7959.08,0.17,99,0.06,442.17,495.0,0.43,6,11,24,0.14,47,52,19,13,49,30.0,28,N
4,9,2,0,8,14,5,0.31,6,2.33,2,0.4,18,4,0,16,0,16.51,22.88,8646.51,0.13,77,0.04,480.36,377.83,0.8,4,7,15,0.17,35,42,13,17,29,33.33,16,N
2,3,1,0,0,4,2,0.25,2,2.0,2,1.0,7,1,0,8,1,10.38,12.07,1512.98,0.04,29,0.08,84.05,125.34,0.5,1,2,7,0.18,13,16,7,13,11,0.0,8,N
13,9,7,0,17,16,5,0.12,8,2.0,5,1.0,28,1,0,43,0,69.49,14.01,13645.26,0.32,170,0.07,758.07,973.75,0.2,4,8,25,0.07,71,99,38,15,74,28.33,43,Y
1,3,2,16,0,4,2,0.08,2,2.0,2,1.0,21,1,0,9,0,95.59,5.98,3422.92,0.19,109,0.17,190.16,572.02,0.5,1,2,21,0.07,53,56,31,7,27,64.0,25,N
13,35,9,0,8,52,18,0.3,18,2.89,8,0.44,74,12,0,61,1,76.37,23.23,41194.43,0.59,276,0.04,2288.58,1773.65,0.67,17,48,58,0.22,120,156,62,24,83,11.59,61,N
0,11,9,0,2,14,6,0.6,4,3.5,6,1.0,23,1,0,10,0,51.96,4.32,971.34,0.07,49,0.23,53.96,224.66,0.17,5,7,19,0.46,21,28,17,7,13,16.67,10,N
4,5,10,0,4,8,3,0.17,4,2.0,3,1.0,21,1,0,18,0,74.01,4.08,1234.01,0.1,61,0.24,68.56,302.21,0.33,2,4,20,0.11,28,33,24,7,27,18.18,18,N
3,15,2,0,14,14,8,0.73,4,3.5,7,0.88,22,5,0,11,0,17.7,12.6,2809.44,0.07,50,0.08,156.08,222.97,0.63,5,8,16,0.28,21,29,10,12,29,56.0,11,N
1,5,5,0,1,8,3,0.25,4,2.0,3,1.0,13,1,0,12,0,30.84,4.96,758.26,0.05,36,0.2,42.13,152.93,0.33,2,4,12,0.2,17,19,12,7,15,7.69,12,N
2,3,2,0,0,4,2,0.2,2,2.0,2,1.0,9,1,0,10,0,26.13,7.46,1455.85,0.07,42,0.13,80.88,195.04,0.5,1,2,9,0.15,19,23,14,11,13,0.0,10,N
3,3,4,0,2,4,2,0.22,2,2.0,2,1.0,9,1,0,9,1,26.74,5.33,760.66,0.05,33,0.19,42.26,142.62,0.5,1,2,9,0.13,16,17,12,8,15,18.18,9,N
5,13,7,0,3,22,7,0.18,10,2.2,7,1.0,31,5,0,39,1,93.84,6.44,3890.76,0.2,106,0.16,216.15,604.25,0.71,6,11,26,0.15,48,58,41,11,48,7.14,39,N
2,7,4,0,1,12,4,0.25,6,2.0,4,1.0,19,4,1,16,0,42.95,4.15,741.1,0.06,42,0.24,41.17,178.41,1.0,3,6,17,0.2,18,24,13,6,20,5.88,16,N
4,5,0,0,6,8,3,0.33,4,2.0,1,0.33,9,1,0,9,2,10.63,11.92,1509.98,0.04,31,0.08,83.89,126.71,0.33,2,4,8,0.15,13,18,6,11,20,40.0,9,N
9,11,8,0,16,22,6,0.21,10,2.2,5,0.83,27,3,0,28,1,43.07,17.52,13214.36,0.25,133,0.06,734.13,754.43,0.5,6,11,23,0.11,59,74,32,19,54,36.36,28,N
3,5,4,0,0,8,3,0.33,4,2.0,3,1.0,13,1,0,9,0,36.11,4.5,731.32,0.05,37,0.22,40.63,162.52,0.33,2,4,12,0.23,18,19,14,7,13,0.0,9,N
3,3,0,0,4,4,2,0.22,2,2.0,1,0.5,6,1,0,9,3,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,6,0.12,10,15,6,9,17,30.77,9,N
11,17,7,0,8,24,9,0.36,8,3.0,4,0.44,41,7,0,25,0,47.24,12.24,7077.77,0.19,111,0.08,393.21,578.25,0.78,8,12,34,0.2,51,60,25,12,45,24.24,25,N
7,11,4,0,8,20,6,0.16,10,2.0,5,0.83,28,4,0,37,1,40.77,26.33,28263.16,0.36,181,0.04,1570.18,1073.46,0.67,5,10,24,0.11,87,94,38,23,53,17.78,37,N
5,7,13,0,7,8,4,0.16,4,2.0,4,1.0,26,1,0,25,2,73.59,5.95,2602.12,0.15,84,0.17,144.56,437.59,0.25,2,4,24,0.11,37,47,28,9,38,21.88,25,N
1,3,2,16,0,4,2,0.08,2,2.0,2,1.0,21,1,0,9,0,103.2,5.62,3260.81,0.19,109,0.18,181.16,580.09,0.5,1,2,21,0.07,53,56,33,7,27,64.0,25,N
9,5,3,0,15,8,3,0.16,4,2.0,3,1.0,19,1,0,19,2,26.1,10.71,2996.6,0.09,61,0.09,166.48,279.68,0.33,2,4,18,0.07,30,31,14,10,44,44.12,19,N
3,5,2,0,5,8,3,0.43,4,2.0,2,0.67,13,1,0,7,0,14.4,11.88,2030.23,0.06,41,0.08,112.79,170.97,0.33,2,4,12,0.19,19,22,8,10,16,41.67,7,N
6,6,4,0,8,10,3,0.10628711962152654,5,2.0,3,1.0,21,1,0,34,0,90.60783578284914,11.30170612525149,11249.647223641441,0.33371288037847346,174,0.09056932056771021,624.9796394867258,997.905238786681,0.28913372246007757,2,5,20,0.07685644018923674,73,101,40,12,50,18.703557974311625,34,Y
2,4,2,0,1,7,2,0.24742879265058917,3,2.0,2,0.7542853455823514,10,1,0,15,0,40.31633069730595,6.370512951008112,1764.8728184532033,0.09051424146988216,54,0.1596571723534119,98.0478772205702,264.38026919879496,0.3771426727911757,1,3,9,0.2125144995622362,24,30,18,9,19,4.622907582687148,15,Y
10,12,6,0,19,9,8,0.14109202312886884,4,2.028654393082911,8,0.9639509248311763,28,1,0,61,0,38.84034740015944,27.986903930397673,30114.301009979772,0.3610920231288688,170,0.04,1673.0200047580283,1080.3093738963044,0.16974641621178,2,4,21,0.0992433526073907,77,93,47,34,93,24.179129016375917,61,Y
