LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
5,7,1,2,0,10,4,0.36,4,2.5,2,0.5,11,1,0.0,9,0,17.46,14.0,3421.92,0.08,52,0.07,190.11,244.42,0.25,3,5,9,0.24,24,28,12,14,17,18.18,11,N
2,3,2,1,3,4,2,0.33,2,2.0,2,1.0,5,1,0.0,5,0,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,5,0.29,7,10,6,8,7,44.44,6,N
1,3,0,0,0,4,2,0.18,2,2.0,1,0.5,6,1,0.0,11,0,13.47,4.0,215.55,0.02,17,0.25,11.98,53.89,0.5,1,2,6,0.15,4,13,3,6,13,0.0,11,N
1,5,1,0,0,8,3,0.43,4,2.0,1,0.33,10,1,0.0,7,1,11.62,9.75,1104.67,0.04,29,0.1,61.37,113.3,0.33,2,4,9,0.33,13,16,6,9,9,0.0,7,N
1,17,4,0,0,30,9,0.47,14,2.14,4,0.44,36,9,1.0,19,0,26.08,25.85,17423.93,0.22,125,0.04,968.0,674.04,1.0,8,15,29,0.43,47,78,20,22,21,0.0,19,N
11,17,4,0,3,24,9,0.33,8,3.0,5,0.56,28,9,1.0,27,0,39.0,12.68,6265.89,0.16,98,0.08,348.11,494.35,1.0,8,12,21,0.21,39,59,20,13,42,10.0,27,N
3,5,1,0,0,6,3,0.21,2,3.0,2,0.67,8,3,1.0,14,1,20.9,8.67,1569.62,0.06,39,0.12,87.2,181.11,1.0,2,3,7,0.17,16,23,12,13,18,0.0,14,N
3,37,3,0,0,60,19,0.53,24,2.5,6,0.32,68,11,0.56,36,3,33.88,39.58,53092.15,0.45,232,0.03,2949.56,1341.28,0.58,18,30,51,0.48,95,137,30,25,40,0.0,36,N
1,13,3,0,0,24,7,0.33,12,2.0,6,0.86,32,1,0.0,21,0,41.3,18.48,14109.14,0.25,139,0.05,783.84,763.37,0.14,6,12,27,0.3,67,72,29,16,23,0.0,21,N
1,5,4,0,0,8,3,0.25,4,2.0,2,0.67,13,1,0.0,12,2,14.42,12.38,2207.86,0.06,42,0.08,122.66,178.41,0.33,2,4,12,0.21,18,24,8,11,14,0.0,12,N
5,13,2,0,12,16,7,0.3,8,2.0,4,0.57,19,7,1.0,23,3,29.28,11.78,4063.55,0.11,71,0.08,225.75,344.92,1.0,4,8,14,0.17,29,42,16,13,41,34.29,23,N
2,11,1,0,0,18,6,0.67,8,2.25,3,0.5,23,3,0.4,9,0,10.61,23.21,5718.84,0.08,57,0.04,317.71,246.35,0.5,5,9,19,0.5,25,32,7,13,12,0.0,9,N
3,7,2,0,0,12,4,0.31,6,2.0,3,0.75,14,1,0.0,13,3,16.66,27.3,12420.23,0.15,88,0.04,690.01,454.95,0.25,3,6,12,0.24,39,49,15,21,17,0.0,13,N
0,9,2,0,1,16,5,0.63,8,2.0,5,1.0,17,1,0.0,8,2,13.02,19.25,4824.58,0.08,59,0.05,268.03,250.63,0.2,4,8,14,0.5,28,31,8,11,10,11.11,8,N
2,7,2,0,0,12,4,0.33,6,2.0,1,0.25,15,1,0.0,12,0,14.41,15.0,3241.45,0.07,50,0.07,180.08,216.1,0.25,3,6,13,0.27,20,30,8,12,15,0.0,12,N
0,3,1,0,0,4,2,0.14,2,2.0,2,1.0,5,1,0.0,14,1,20.76,12.27,3126.53,0.08,58,0.08,173.7,254.75,0.5,1,2,5,0.13,27,31,11,10,15,0.0,14,N
2,3,0,0,0,4,2,0.13,2,2.0,1,0.5,5,1,0.0,16,0,25.68,12.5,4011.84,0.11,70,0.08,222.88,320.95,0.5,1,2,5,0.11,25,45,12,12,19,0.0,16,N
7,7,4,0,3,4,5,0.15,2,2.0,5,1.0,14,1,0.0,34,1,41.62,13.04,7074.24,0.18,100,0.08,393.01,542.63,0.2,1,2,11,0.11,44,56,27,16,45,8.1,34,N
9,12,6,2,0,8,8,0.3,2,4.0,6,0.75,20,4,0.43,25,0,34.52,16.8,9743.56,0.19,105,0.06,541.31,579.97,0.5,3,4,14,0.22,40,65,25,21,37,7.41,27,N
1,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,2,8.22,9.0,666.08,0.02,20,0.11,37.0,74.01,0.5,1,2,6,0.22,8,12,4,9,9,0.0,7,N
1,15,2,5,1,20,9,0.27,10,2.0,5,0.56,40,4,0.38,28,3,34.0,39.36,52659.86,0.45,223,0.03,2925.55,1338.0,0.44,5,10,33,0.25,95,128,35,29,36,17.65,33,N
7,13,3,0,6,24,7,0.33,12,2.0,4,0.57,32,1,0.0,21,0,32.59,13.12,5614.09,0.14,91,0.08,311.89,427.74,0.14,6,12,27,0.27,42,49,16,10,26,22.22,21,N
0,5,2,0,0,8,3,0.3,4,2.0,3,1.0,11,1,0.0,10,0,25.87,9.0,2095.13,0.08,53,0.11,116.4,232.79,0.33,2,4,10,0.27,24,29,12,9,11,0.0,10,N
11,9,12,0,4,20,5,0.1,10,2.0,5,1.0,32,1,0.0,48,0,59.96,20.2,24477.25,0.4,197,0.05,1359.85,1211.5,0.2,5,10,29,0.08,90,107,49,22,64,7.69,48,N
15,5,2,1,8,8,3,0.08,4,2.0,2,0.67,17,1,0.0,39,0,74.49,28.18,59167.8,0.7,334,0.04,3287.1,2099.32,0.33,2,4,16,0.05,153,181,57,21,64,18.75,40,N
1,3,0,0,0,4,2,0.12,2,2.0,1,0.5,6,1,0.0,17,4,19.85,16.82,5614.18,0.11,76,0.06,311.9,333.82,0.5,1,2,6,0.11,37,39,11,10,19,0.0,17,N
8,11,2,0,4,18,6,0.18,8,2.25,4,0.67,23,5,0.8,33,2,66.7,9.14,5570.49,0.2,108,0.11,309.47,609.54,0.83,5,9,19,0.13,47,61,36,14,46,10.81,33,N
4,5,1,0,1,8,3,0.21,4,2.0,2,0.67,11,1,0.0,14,1,15.57,12.6,2472.31,0.07,44,0.08,137.35,196.21,0.33,2,4,10,0.15,21,23,10,12,20,6.67,14,N
1,3,0,0,0,4,2,0.33,2,2.0,1,0.5,5,1,0.0,6,1,10.58,7.2,548.26,0.03,20,0.14,30.46,76.15,0.5,1,2,5,0.25,8,12,5,9,8,0.0,6,N
19,13,2,0,8,22,7,0.22,10,2.2,3,0.43,24,1,0.0,32,0,37.91,16.96,10903.69,0.21,120,0.06,605.76,642.91,0.14,6,11,19,0.12,53,67,25,16,60,20.0,32,N
1,9,0,0,0,16,5,0.31,8,2.0,1,0.2,19,1,0.0,16,1,25.24,14.54,5332.64,0.12,79,0.07,296.26,366.86,0.2,4,8,16,0.28,37,42,14,11,18,0.0,16,N
19,9,1,0,2,16,5,0.09,8,2.0,1,0.2,22,1,0.0,54,0,148.42,23.87,84587.05,1.18,507,0.04,4699.28,3543.26,0.2,4,8,19,0.07,241,266,106,21,76,3.57,54,N
55,40,5,0,55,44,25,0.16,20,2.2,13,0.52,91,6,0.21,153,1,95.98,61.92,367939.9,1.98,841,0.02,20441.11,5942.58,0.24,12,22,68,0.09,379,462,101,33,288,26.44,153,Y
4,5,4,0,1,8,3,0.11,4,2.0,3,1.0,12,1,0.0,27,4,45.16,12.29,6817.14,0.18,110,0.08,378.73,554.88,0.33,2,4,11,0.09,43,67,21,12,33,3.57,27,N
19,17,13,0,0,4,15,0.27,2,2.0,14,0.93,35,1,0.0,55,1,48.69,19.67,18831.94,0.32,159,0.05,1046.22,957.56,0.07,1,2,22,0.2,59,100,39,26,75,0.0,55,N
1,11,4,1,0,18,6,0.32,8,2.25,4,0.67,20,6,1.0,18,1,21.36,16.0,5469.43,0.11,69,0.06,303.86,341.84,1.0,5,9,16,0.29,30,39,15,16,21,5.26,19,N
1,3,3,0,0,4,2,0.33,2,2.0,2,1.0,8,1,0.0,6,0,21.31,4.5,431.59,0.03,23,0.22,23.98,95.91,0.5,1,2,8,0.25,9,14,9,9,8,0.0,6,N
6,7,4,1,12,12,4,0.13,6,2.0,4,1.0,17,1,0.0,31,1,41.14,13.54,7538.26,0.19,102,0.07,418.79,556.86,0.25,3,6,15,0.08,43,59,27,17,51,29.55,32,N
1,11,2,0,0,16,6,0.35,6,2.67,3,0.5,20,6,1.0,17,3,15.38,23.38,8403.09,0.12,74,0.04,466.84,359.49,1.0,5,8,16,0.32,33,41,12,17,19,0.0,17,N
3,3,0,1,2,4,2,0.17,2,2.0,1,0.5,6,1,0.0,11,2,25.04,7.33,1346.57,0.06,47,0.14,74.81,183.62,0.5,1,2,6,0.11,22,25,9,6,18,21.43,12,N
7,3,1,0,0,4,2,0.18,2,2.0,2,1.0,6,1,0.0,11,1,22.92,7.0,1123.32,0.05,35,0.14,62.41,160.47,0.5,1,2,6,0.11,14,21,12,12,19,0.0,11,N
29,41,2,17,38,64,21,0.18,24,2.67,10,0.48,68,14,0.65,101,4,129.41,22.73,66879.33,0.98,440,0.04,3715.52,2942.06,0.67,20,32,49,0.11,201,239,84,19,186,35.26,118,N
5,69,8,0,0,130,35,0.54,62,2.1,11,0.31,141,19,0.53,65,0,70.75,49.5,173359.85,1.17,526,0.02,9631.1,3502.22,0.54,34,65,108,0.44,204,322,68,33,80,0.0,65,N
13,17,5,0,5,32,9,0.27,16,2.0,6,0.67,33,1,0.0,33,1,48.43,10.0,4842.62,0.16,96,0.1,269.03,484.26,0.11,8,16,26,0.17,40,56,22,11,52,13.16,33,N
27,17,3,0,20,28,9,0.11,14,2.0,3,0.33,47,1,0.0,84,1,140.08,46.39,301439.38,2.17,876,0.02,16746.63,6498.04,0.11,7,14,40,0.07,419,457,140,31,132,19.23,84,Y
48,5,7,2,26,6,3,0.06,2,3.0,2,0.67,14,3,1.0,51,0,113.81,16.76,31957.74,0.64,296,0.06,1775.43,1907.11,1.0,2,3,13,0.02,138,158,70,17,128,35.44,53,N
8,3,2,0,1,4,2,0.15,2,2.0,2,1.0,7,1,0.0,13,1,24.36,8.77,1873.26,0.07,46,0.11,104.07,213.62,0.5,1,2,7,0.09,19,27,13,12,23,7.14,13,N
30,18,9,6,11,22,10,0.2,8,2.75,7,0.7,38,7,0.67,43,0,47.89,21.36,21841.82,0.34,168,0.05,1213.43,1022.69,0.7,7,11,30,0.11,69,99,42,26,91,28.33,49,N
2,3,2,0,0,4,2,0.1,2,2.0,2,1.0,7,1,0.0,20,1,32.81,7.76,1978.37,0.08,53,0.13,109.91,254.79,0.5,1,2,7,0.09,24,29,17,11,23,0.0,20,N
5,7,0,0,0,10,4,0.31,4,2.5,1,0.25,12,4,1.0,13,2,17.83,10.4,1928.85,0.06,41,0.1,107.16,185.47,1.0,3,5,10,0.21,16,25,10,13,19,0.0,13,N
2,5,0,0,0,8,3,0.3,4,2.0,1,0.33,9,1,0.0,10,1,13.12,10.83,1539.78,0.05,31,0.09,85.54,142.13,0.33,2,4,8,0.23,13,18,9,15,13,0.0,10,N
1,7,4,0,0,12,4,0.19,6,2.0,2,0.5,24,1,0.0,21,3,53.82,9.17,4521.96,0.16,94,0.11,251.22,493.31,0.25,3,6,22,0.17,45,49,27,11,23,0.0,21,N
42,24,3,8,19,24,16,0.18,10,2.4,10,0.63,50,7,0.4,83,1,44.12,58.5,150993.43,0.86,424,0.02,8388.52,2581.08,0.44,7,12,36,0.1,189,235,42,26,153,24.55,91,N
18,19,5,1,58,34,10,0.16,16,2.13,2,0.2,41,5,0.44,60,1,61.6,40.23,99691.06,0.83,392,0.02,5538.39,2478.2,0.5,9,17,33,0.07,177,215,55,25,138,49.58,61,N
1,5,2,0,0,8,3,0.38,4,2.0,2,0.67,11,3,1.0,8,0,9.65,14.08,1914.4,0.05,32,0.07,106.36,135.93,1.0,2,4,10,0.3,13,19,6,13,10,0.0,8,N
6,9,1,2,4,16,5,0.36,8,2.0,2,0.4,16,1,0.0,12,0,15.86,20.0,6345.71,0.11,66,0.05,352.54,317.29,0.2,4,8,13,0.2,30,36,12,16,25,33.33,14,N
9,9,3,0,5,14,5,0.24,6,2.33,4,0.8,18,3,0.5,21,0,16.41,15.0,3691.87,0.08,53,0.07,205.1,246.12,0.6,4,7,15,0.14,20,33,10,15,36,19.23,21,N
9,7,1,1,11,12,4,0.18,6,2.0,2,0.5,16,1,0.0,21,1,26.56,20.91,11613.09,0.19,103,0.05,645.17,555.41,0.25,3,6,14,0.09,46,57,22,20,43,36.36,22,N
10,12,7,3,1,4,9,0.18,2,2.0,8,0.89,28,1,0.0,46,0,54.76,21.31,24859.27,0.39,191,0.05,1381.07,1166.73,0.11,1,2,21,0.15,75,116,44,25,61,8.0,49,Y
3,3,5,2,3,4,2,0.15,2,2.0,2,1.0,10,1,0.0,11,1,34.58,14.03,6802.76,0.16,97,0.07,377.93,485.0,0.5,1,2,10,0.1,41,56,19,13,20,31.25,13,N
1,11,2,0,0,18,6,0.5,8,2.25,2,0.33,22,6,1.0,12,0,11.97,25.0,7483.01,0.1,61,0.04,415.72,299.32,1.0,5,9,18,0.43,25,36,10,20,14,0.0,12,N
1,5,2,0,0,8,3,0.5,4,2.0,2,0.67,11,1,0.0,6,1,17.3,4.2,305.12,0.02,21,0.24,16.95,72.65,0.33,2,4,10,0.38,7,14,5,6,8,0.0,6,N
0,5,1,0,0,8,3,0.43,4,2.0,3,1.0,12,1,0.0,7,1,13.51,13.33,2401.13,0.06,41,0.08,133.4,180.09,0.33,2,4,11,0.38,20,21,9,12,8,0.0,7,N
1,3,1,0,0,4,2,0.18,2,2.0,2,1.0,8,1,0.0,11,1,22.15,6.4,907.38,0.05,34,0.16,50.41,141.78,0.5,1,2,8,0.15,16,18,10,8,13,0.0,11,N
24,7,2,11,29,12,4,0.08,6,2.0,1,0.25,28,1,0.0,41,0,66.5,19.73,25890.47,0.44,224,0.05,1438.36,1312.19,0.25,3,6,26,0.04,81,143,39,19,106,49.38,52,N
2,5,1,1,0,8,3,0.2,4,2.0,2,0.67,11,1,0.0,14,0,19.11,10.5,2107.08,0.07,45,0.1,117.06,200.67,0.33,2,4,10,0.17,21,24,11,11,18,6.67,15,N
9,3,2,0,8,4,2,0.14,2,2.0,2,1.0,8,1,0.0,14,0,37.7,7.78,2280.82,0.1,61,0.13,126.71,293.25,0.5,1,2,8,0.06,28,33,18,10,32,36.36,14,N
32,24,2,1,8,14,19,0.23,6,2.33,18,0.95,58,1,0.0,80,1,41.45,45.39,85416.04,0.63,304,0.02,4745.34,1881.71,0.05,4,7,41,0.16,123,181,42,31,122,10.11,81,N
1,3,1,0,0,4,2,0.2,2,2.0,2,1.0,7,1,0.0,10,1,38.09,6.5,1609.32,0.08,54,0.15,89.41,247.59,0.5,1,2,7,0.17,26,28,16,8,12,0.0,10,N
10,3,5,0,2,4,2,0.09,2,2.0,2,1.0,10,1,0.0,22,1,49.53,9.52,4487.33,0.16,88,0.11,249.3,471.46,0.5,1,2,10,0.06,41,47,28,13,35,8.33,22,N
3,9,1,3,4,16,5,0.31,8,2.0,2,0.4,16,1,0.0,13,0,39.65,12.16,5863.3,0.16,90,0.08,325.74,482.18,0.2,4,8,13,0.21,38,52,25,16,24,35.0,16,Y
15,17,2,0,2,24,9,0.31,8,3.0,5,0.56,24,9,1.0,29,1,47.16,15.35,11107.27,0.24,136,0.07,617.07,723.78,1.0,8,12,17,0.19,57,79,26,14,47,6.45,29,N
1,3,1,0,0,4,2,0.25,2,2.0,1,0.5,7,1,0.0,8,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,0.5,1,2,7,0.2,7,11,6,9,10,0.0,8,N
1,7,4,0,0,12,4,0.19,6,2.0,2,0.5,24,1,0.0,21,3,34.66,14.24,7026.27,0.16,97,0.07,390.35,493.48,0.25,3,6,22,0.17,46,51,21,13,23,0.0,21,N
5,19,2,0,0,36,10,0.5,18,2.0,6,0.6,39,1,0.0,20,2,27.22,22.09,13284.98,0.2,113,0.05,738.05,601.38,0.1,9,18,31,0.38,54,59,22,18,26,0.0,20,N
9,3,0,1,7,6,2,0.33,2,3.0,1,0.5,5,1,0.0,5,0,16.12,7.5,906.96,0.04,29,0.13,50.39,120.93,0.5,2,3,5,0.09,12,17,8,10,23,61.54,6,N
1,9,3,0,1,14,5,0.36,6,2.33,3,0.6,19,3,0.5,14,1,27.69,10.11,2831.11,0.09,56,0.1,157.28,280.0,0.6,4,7,16,0.29,26,30,18,14,17,6.67,14,N
4,5,1,0,4,8,3,0.25,4,2.0,1,0.33,9,3,1.0,12,0,16.48,8.25,1121.45,0.05,32,0.12,62.3,135.93,1.0,2,4,8,0.14,12,20,8,11,21,25.0,12,N
4,20,8,2,2,24,12,0.27,12,2.0,5,0.42,48,1,0.0,43,0,47.52,28.6,38870.09,0.45,221,0.03,2159.45,1359.09,0.08,6,12,38,0.23,99,122,45,26,52,8.51,45,N
0,3,1,0,0,4,2,0.5,2,2.0,2,1.0,6,1,0.0,4,1,11.82,8.8,915.2,0.03,26,0.11,50.84,104.0,0.5,1,2,6,0.4,8,18,5,11,5,0.0,4,N
2,11,3,1,0,16,6,0.25,6,2.67,4,0.67,19,6,1.0,23,0,31.58,13.18,5483.42,0.14,84,0.08,304.63,416.15,1.0,5,8,15,0.22,32,52,17,14,27,4.17,24,N
2,20,2,0,1,28,11,0.46,12,2.33,5,0.45,42,11,1.0,24,3,21.89,36.88,29769.28,0.27,147,0.03,1653.85,807.3,1.0,8,14,33,0.39,59,88,20,25,28,4.0,24,N
17,23,2,1,15,44,12,0.17,22,2.0,1,0.08,51,1,0.0,68,0,160.24,23.38,87570.07,1.25,536,0.04,4865.0,3745.93,0.08,11,22,41,0.12,236,300,106,21,102,19.05,69,Y
1,11,1,1,0,16,6,0.29,6,2.67,2,0.33,17,6,1.0,20,3,21.74,20.19,8859.53,0.15,87,0.05,492.2,438.86,1.0,5,8,13,0.26,38,49,16,17,23,4.76,21,N
1,5,0,0,0,8,3,0.43,4,2.0,1,0.33,9,1,0.0,7,2,18.88,9.0,1529.25,0.06,40,0.11,84.96,169.92,0.33,2,4,8,0.33,20,20,10,9,9,0.0,7,N
0,5,1,0,0,8,3,0.43,4,2.0,3,1.0,12,1,0.0,7,1,15.57,12.6,2472.31,0.07,44,0.08,137.35,196.21,0.33,2,4,11,0.38,21,23,10,12,8,0.0,7,N
48,5,5,1,21,8,3,0.09,4,2.0,1,0.33,21,1,0.0,31,3,85.96,17.85,27376.73,0.51,252,0.06,1520.93,1534.04,0.33,2,4,20,0.03,116,136,52,16,102,41.51,32,N
19,19,7,0,8,36,10,0.2,18,2.0,10,1.0,45,3,0.22,49,1,81.98,25.56,53537.93,0.7,326,0.04,2974.33,2094.96,0.3,9,18,37,0.13,140,186,63,23,77,14.04,49,N
0,9,5,0,0,16,5,0.29,8,2.0,4,0.8,20,1,0.0,17,1,24.55,23.68,13769.86,0.19,110,0.04,764.99,581.39,0.2,4,8,17,0.28,45,65,19,20,18,0.0,17,N
26,25,6,1,34,44,13,0.19,20,2.2,8,0.62,60,7,0.5,68,5,90.99,26.83,65518.01,0.81,378,0.04,3639.89,2441.67,0.54,12,22,49,0.1,161,217,66,22,130,33.98,69,N
14,17,2,0,0,24,9,0.31,8,3.0,5,0.56,24,9,1.0,29,1,47.16,15.35,11107.27,0.24,136,0.07,617.07,723.78,1.0,8,12,17,0.2,57,79,26,14,44,0.0,29,N
2,3,0,2,3,4,2,0.25,2,2.0,1,0.5,5,1,0.0,6,0,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,0.5,1,2,5,0.14,3,8,2,6,14,45.45,8,N
13,21,2,3,33,36,11,0.16,16,2.25,4,0.36,39,5,0.4,64,1,62.91,28.21,50051.79,0.59,284,0.04,2780.66,1774.41,0.45,10,18,30,0.1,130,154,53,23,114,36.0,67,N
13,16,3,2,0,10,12,0.2,4,2.5,7,0.58,34,4,0.27,58,1,40.9,26.43,28568.25,0.36,183,0.04,1587.13,1080.96,0.33,3,5,24,0.16,74,109,35,25,74,3.33,60,Y
0,3,1,0,0,4,2,0.5,2,2.0,2,1.0,6,1,0.0,4,1,12.17,8.4,858.37,0.03,25,0.12,47.69,102.19,0.5,1,2,6,0.4,7,18,5,12,5,0.0,4,N
4,3,5,0,0,4,2,0.2,2,2.0,2,1.0,10,1,0.0,10,1,34.4,4.0,550.43,0.05,33,0.25,30.58,137.61,0.5,1,2,10,0.13,16,17,12,6,15,0.0,10,N
0,3,1,0,0,4,2,0.25,2,2.0,1,0.5,7,1,0.0,8,1,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,0.5,1,2,7,0.22,12,15,9,10,9,0.0,8,N
1,9,0,0,0,16,5,0.45,8,2.0,1,0.2,18,5,1.0,11,0,8.77,18.7,3066.8,0.05,41,0.05,170.38,164.0,1.0,4,8,15,0.38,17,24,5,11,13,0.0,11,N
1,3,1,0,0,4,2,0.22,2,2.0,2,1.0,6,1,0.0,9,0,11.82,10.83,1386.67,0.04,32,0.09,77.04,128.0,0.5,1,2,6,0.18,13,19,6,10,11,0.0,9,N
2,3,2,0,0,4,2,0.33,2,2.0,2,1.0,7,1,0.0,6,0,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,0.5,1,2,7,0.22,4,7,4,4,9,0.0,6,N
6,5,1,2,3,8,3,0.2,4,2.0,2,0.67,13,1,0.0,13,1,22.11,10.58,2473.23,0.08,51,0.09,137.4,233.83,0.33,2,4,12,0.12,25,26,13,11,25,27.78,15,N
1,7,2,0,0,12,4,0.5,6,2.0,3,0.75,14,3,0.67,8,0,14.4,10.0,1440.0,0.05,36,0.1,80.0,144.0,0.75,3,6,12,0.4,12,24,6,10,10,0.0,8,N
11,13,7,1,0,20,7,0.23,8,2.5,5,0.71,27,5,0.67,29,0,50.36,13.68,9420.58,0.23,124,0.07,523.37,688.77,0.71,6,10,22,0.17,53,71,31,16,42,3.33,30,N
13,5,1,2,8,8,3,0.06,4,2.0,1,0.33,10,1,0.0,46,0,120.16,15.11,27428.6,0.61,284,0.07,1523.81,1815.42,0.33,2,4,9,0.04,139,145,69,15,70,17.86,48,N
17,17,4,0,3,32,9,0.23,16,2.0,5,0.56,40,1,0.0,40,0,48.28,31.25,47150.17,0.5,247,0.03,2619.45,1508.81,0.11,8,16,33,0.15,110,137,44,25,61,6.98,40,N
37,48,0,1,48,80,27,0.23,40,2.0,1,0.04,93,13,0.46,116,4,111.77,28.44,90416.52,1.06,485,0.04,5023.14,3178.98,0.48,20,40,68,0.13,157,328,69,25,203,29.7,117,N
9,15,4,0,0,14,8,0.36,4,3.5,2,0.25,24,7,0.86,22,2,42.2,19.35,15809.6,0.27,144,0.05,878.31,816.83,0.88,5,9,18,0.25,60,84,31,20,32,0.0,22,N
4,3,4,1,3,4,2,0.29,2,2.0,2,1.0,8,1,0.0,6,0,21.33,4.5,432.0,0.03,24,0.22,24.0,96.0,0.5,1,2,8,0.13,9,15,8,8,15,40.0,7,N
8,11,6,0,11,18,6,0.15,8,2.25,4,0.67,24,3,0.4,39,1,49.03,15.89,12381.56,0.26,133,0.06,687.86,779.11,0.5,5,9,20,0.1,56,77,37,21,59,22.0,39,N
31,16,10,0,10,12,11,0.17,4,3.0,6,0.55,45,5,0.4,63,0,50.49,33.53,56756.57,0.56,267,0.03,3153.14,1692.74,0.45,4,7,36,0.1,114,153,51,30,105,13.7,63,N
23,5,4,11,27,8,3,0.06,4,2.0,2,0.67,25,1,0.0,37,0,43.78,33.59,49408.04,0.49,248,0.03,2744.89,1470.82,0.33,2,4,24,0.03,111,137,38,23,99,50.67,48,Y
0,7,0,0,0,12,4,0.29,6,2.0,1,0.25,13,1,0.0,14,2,13.04,18.56,4494.57,0.08,57,0.05,249.7,242.13,0.25,3,6,11,0.27,27,30,8,11,15,0.0,14,N
1,36,2,1,0,56,21,0.42,28,2.0,6,0.29,77,9,0.4,49,4,35.67,65.77,154273.13,0.78,384,0.02,8570.73,2345.67,0.43,14,28,58,0.4,171,213,39,30,52,2.0,50,N
0,3,0,0,0,4,2,0.18,2,2.0,1,0.5,6,1,0.0,11,1,16.61,3.0,149.49,0.02,15,0.33,8.3,49.83,0.5,1,2,6,0.17,4,11,4,6,12,0.0,11,N
12,12,3,2,12,16,7,0.13,8,2.0,6,0.86,26,1,0.0,52,1,43.19,20.71,18517.95,0.3,154,0.05,1028.77,894.33,0.14,4,8,21,0.09,64,90,34,22,79,21.21,54,N
18,19,7,0,15,32,10,0.21,14,2.29,7,0.7,46,9,0.89,47,3,88.97,15.9,22487.01,0.47,230,0.06,1249.28,1414.44,0.9,9,16,38,0.12,101,129,54,17,81,24.19,47,N
8,143,14,3,0,264,73,0.51,128,2.06,60,0.82,357,15,0.19,139,2,133.5,60.04,481241.52,2.67,1061,0.02,26735.64,8015.42,0.21,68,132,286,0.48,507,554,152,36,151,2.11,142,N
7,31,5,7,12,56,16,0.46,26,2.15,6,0.38,69,11,0.67,28,0,34.15,38.26,50005.31,0.44,217,0.03,2778.07,1306.85,0.69,15,28,55,0.29,95,122,36,29,55,40.43,35,N
2,5,1,0,0,8,3,0.3,4,2.0,1,0.33,11,1,0.0,10,0,10.25,21.0,4519.69,0.07,49,0.05,251.09,215.22,0.33,2,4,10,0.23,21,28,7,14,13,0.0,10,N
39,51,6,1,49,100,26,0.16,50,2.0,23,0.88,122,1,0.0,166,0,218.7,22.35,109272.46,1.63,671,0.04,6070.69,4888.5,0.04,25,50,98,0.1,304,367,136,20,263,23.15,167,Y
10,9,3,4,6,16,5,0.28,8,2.0,2,0.4,20,3,0.5,14,1,26.25,13.59,4846.95,0.12,72,0.07,269.28,356.7,0.6,4,8,17,0.14,33,39,17,14,35,41.67,18,N
2,5,3,1,1,8,3,0.2,4,2.0,3,1.0,15,1,0.0,14,0,33.76,11.7,4621.5,0.13,79,0.09,256.75,395.0,0.33,2,4,14,0.16,39,40,20,12,19,12.5,15,N
4,5,1,1,3,8,3,0.25,4,2.0,2,0.67,9,1,0.0,11,0,31.09,12.37,4760.62,0.13,75,0.08,264.48,384.7,0.33,2,4,8,0.15,33,42,20,15,20,26.67,12,N
4,5,0,0,6,8,3,0.23,4,2.0,1,0.33,19,1,0.0,13,0,16.59,15.82,4150.16,0.09,58,0.06,230.56,262.37,0.33,2,4,18,0.13,29,29,11,12,24,31.58,13,N
2,7,0,0,0,12,4,0.29,6,2.0,1,0.25,16,1,0.0,14,3,21.83,21.53,10120.67,0.16,94,0.05,562.26,470.0,0.25,3,6,14,0.24,38,56,15,17,17,0.0,14,N
12,27,2,3,2,40,15,0.36,18,2.22,8,0.53,63,10,0.64,39,3,46.29,59.06,161452.64,0.91,446,0.02,8969.59,2733.66,0.67,11,20,50,0.26,167,279,41,29,57,11.36,42,N
4,29,4,0,5,56,15,0.42,28,2.0,8,0.53,61,1,0.0,36,0,40.52,27.02,29576.11,0.36,193,0.04,1643.12,1094.78,0.07,14,28,48,0.33,91,102,32,19,46,12.2,36,N
