LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
2,3,0,1,3,4,2,0.29,2,2.0,1,0.5,6,1,0.0,6,0,9.34,6.67,415.13,0.02,18,0.15,23.06,62.27,0.5,1,2,6,0.14,5,13,3,8,14,40.0,7,N
5,1,1,0,1,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,16.3,4.08,271.98,0.02,18,0.24,15.11,66.61,1.0,0,0,3,0.07,7,11,6,7,14,14.29,6,N
53,27,2,12,22,44,14,0.17,18,2.44,8,0.57,55,8,0.54,72,0,42.52,62.4,165551.69,0.88,451,0.02,9197.32,2653.07,0.57,13,22,43,0.09,182,269,35,24,161,32.08,84,N
1,3,1,0,0,0,2,0.4,0,0.0,2,1.0,7,1,0.0,5,3,11.52,5.6,361.36,0.02,18,0.18,20.08,64.53,0.5,0,0,7,0.29,8,10,5,7,7,0.0,5,N
4,1,0,0,7,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,1,11.0,3.0,99.0,0.01,11,0.33,5.5,33.0,1.0,0,0,2,0.06,2,9,2,6,16,70.0,3,N
13,13,1,4,8,24,7,0.23,12,2.0,3,0.43,27,1,0.0,27,0,23.94,40.18,38646.97,0.32,198,0.02,2147.05,961.88,0.14,6,12,22,0.13,75,123,14,15,54,30.77,31,N
48,64,1,16,11,92,35,0.19,36,2.56,13,0.37,115,22,0.62,164,2,48.91,83.85,343824.52,1.37,645,0.01,19101.36,4100.62,0.63,28,46,82,0.15,249,396,49,33,241,14.14,180,N
1,13,3,0,0,0,7,0.47,0,0.0,6,0.86,31,1,0.0,15,0,21.28,19.5,8090.65,0.14,96,0.05,449.48,414.91,0.14,0,0,26,0.32,26,70,8,12,22,0.0,15,N
6,5,1,0,0,8,3,0.14,4,2.0,3,1.0,21,1,0.0,22,0,20.79,38.4,30652.35,0.27,179,0.03,1702.91,798.24,0.33,2,4,20,0.1,64,115,10,12,30,0.0,22,N
16,19,8,10,6,16,11,0.23,6,2.67,8,0.73,35,5,0.4,38,0,45.92,15.77,11414.37,0.24,127,0.06,634.13,723.96,0.45,5,8,26,0.15,43,84,30,22,72,29.63,48,N
1,17,4,0,1,0,9,0.5,0,0.0,4,0.44,36,9,1.0,18,1,17.48,32.31,18244.42,0.19,111,0.03,1013.58,564.71,1.0,0,0,29,0.43,40,71,13,21,21,5.26,18,N
27,9,2,5,20,14,5,0.24,6,2.33,2,0.4,19,3,0.5,16,1,19.73,17.18,5824.66,0.11,73,0.06,323.59,339.0,0.6,4,7,16,0.07,27,46,11,14,69,60.98,21,N
8,6,1,2,0,0,5,0.25,0,0.0,1,0.2,12,1,0.0,18,2,26.73,9.21,2266.4,0.08,53,0.11,125.91,246.12,0.2,0,0,9,0.17,17,36,12,13,30,10.0,20,Y
7,3,2,3,2,4,2,0.17,2,2.0,2,1.0,8,1,0.0,9,1,18.89,9.82,1820.94,0.06,41,0.1,101.16,185.47,0.5,1,2,8,0.09,18,23,11,12,23,35.71,12,Y
2,1,2,2,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,3,1,10.76,5.25,296.48,0.02,17,0.19,16.47,56.47,1.0,0,0,4,0.11,7,10,4,6,9,40.0,5,N
1,11,2,0,0,0,6,0.5,0,0.0,5,0.83,26,1,0.0,12,0,17.37,17.5,5320.0,0.1,76,0.06,295.56,304.0,0.17,0,0,22,0.32,21,55,6,10,19,0.0,12,N
11,7,1,1,11,12,4,0.13,6,2.0,1,0.25,20,1,0.0,31,0,51.31,17.5,15713.29,0.3,178,0.06,872.96,897.9,0.25,3,6,18,0.07,70,108,22,11,56,27.91,32,Y
2,13,3,0,1,0,7,0.39,0,0.0,4,0.57,30,7,1.0,18,5,31.61,18.67,11013.33,0.2,118,0.05,611.85,590.0,1.0,0,0,25,0.32,48,70,18,14,22,5.26,18,N
0,3,0,0,0,0,2,0.4,0,0.0,1,0.5,5,1,0.0,5,2,16.21,4.2,286.08,0.02,19,0.24,15.89,68.11,0.5,0,0,5,0.33,6,13,5,7,6,0.0,5,N
7,1,3,0,3,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,0,19.93,3.0,179.38,0.02,18,0.33,9.97,59.79,1.0,0,0,5,0.06,6,12,5,5,18,33.33,6,N
0,3,0,0,0,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,2,10.24,9.1,848.2,0.03,26,0.11,47.12,93.21,0.5,1,2,6,0.22,13,13,5,7,9,0.0,5,N
23,7,4,3,12,12,1,0.03,6,2.0,1,1.0,21,1,0.0,28,0,29.47,25.11,18571.43,0.25,142,0.04,1031.75,739.74,1.0,3,6,19,0.01,53,89,19,18,70,34.88,31,N
1,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,0.2,2,3,2,3,5,0.0,2,N
2,5,1,0,0,0,3,0.38,0,0.0,2,0.67,9,1,0.0,8,1,11.16,14.08,2213.52,0.05,37,0.07,122.97,157.17,0.33,0,0,8,0.27,13,24,6,13,11,0.0,8,N
1,7,0,1,1,10,4,0.31,4,2.5,1,0.25,12,3,0.67,12,1,14.06,11.92,1997.07,0.06,41,0.08,110.95,167.59,0.75,3,5,10,0.24,13,28,6,11,17,14.29,13,N
17,9,8,6,11,16,5,0.18,8,2.0,5,1.0,22,1,0.0,22,0,41.03,12.75,6670.63,0.17,102,0.08,370.59,523.19,0.2,4,8,19,0.09,34,68,20,15,58,43.59,28,Y
2,3,1,0,0,0,2,0.18,0,0.0,1,0.5,7,1,0.0,11,0,18.01,6.25,703.67,0.04,27,0.16,39.09,112.59,0.5,0,0,7,0.13,10,17,8,10,15,0.0,11,N
5,7,0,4,0,10,4,0.44,4,2.5,1,0.25,11,1,0.0,5,2,7.21,20.4,3001.83,0.05,36,0.05,166.77,147.15,0.25,3,5,9,0.25,17,19,5,12,16,44.44,9,N
1,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,1.0,0,0,2,0.2,3,4,3,4,5,0.0,2,N
7,3,0,6,9,4,2,0.17,2,2.0,1,0.5,6,1,0.0,6,4,26.79,7.88,1661.41,0.07,54,0.13,92.3,210.97,0.5,1,2,6,0.06,18,36,8,7,33,71.43,12,N
6,5,3,0,0,8,3,0.16,4,2.0,3,1.0,15,1,0.0,19,0,30.83,18.75,10839.37,0.19,119,0.05,602.19,578.1,0.33,2,4,14,0.11,35,84,14,15,28,0.0,19,N
4,9,4,0,0,16,5,0.5,8,2.0,4,0.8,21,1,0.0,10,0,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,0.2,4,8,18,0.25,17,46,8,11,20,0.0,10,N
11,1,5,0,21,0,1,0.08,0,0.0,1,1.0,11,1,0.0,12,0,49.84,4.47,996.88,0.07,48,0.22,55.38,222.91,1.0,0,0,12,0.02,23,25,18,7,46,63.64,12,N
15,15,3,0,0,20,9,0.3,10,2.0,6,0.67,32,1,0.0,30,0,18.12,36.75,24470.36,0.22,132,0.03,1359.46,665.86,0.11,5,10,25,0.15,42,90,12,21,60,0.0,30,N
3,13,9,0,2,0,7,0.32,0,0.0,7,1.0,32,4,0.5,22,1,34.83,15.79,8682.88,0.18,111,0.06,482.38,549.92,0.57,0,0,27,0.25,50,61,19,12,28,8.33,22,N
0,3,0,0,0,4,2,0.29,2,2.0,1,0.5,7,1,0.0,7,3,12.05,11.9,1706.44,0.05,40,0.08,94.8,143.4,0.5,1,2,7,0.22,17,23,5,7,9,0.0,7,N
10,13,1,3,7,20,7,0.19,8,2.5,2,0.29,22,1,0.0,33,0,13.97,46.44,30142.12,0.22,135,0.02,1674.56,648.99,0.14,6,10,17,0.13,44,91,9,19,55,23.26,36,Y
16,9,6,0,12,16,5,0.16,8,2.0,2,0.4,23,1,0.0,32,0,41.51,18.85,14745.1,0.26,147,0.05,819.17,782.32,0.2,4,8,20,0.08,51,96,23,17,62,27.27,32,N
1,3,1,0,0,0,2,0.22,0,0.0,2,1.0,9,1,0.0,9,1,15.43,14.95,3448.99,0.08,51,0.07,191.61,230.7,0.5,0,0,9,0.17,23,28,10,13,12,0.0,9,N
0,3,0,0,1,0,2,0.33,0,0.0,1,0.5,6,1,0.0,6,0,5.05,13.5,919.54,0.02,19,0.07,51.09,68.11,0.5,0,0,6,0.25,9,10,3,9,8,14.29,6,N
7,9,1,6,2,14,5,0.15,6,2.33,3,0.6,18,4,0.75,28,2,27.03,17.77,8533.56,0.16,101,0.06,474.09,480.24,0.8,4,7,15,0.11,33,68,13,14,46,22.22,34,Y
5,5,1,1,0,8,3,0.21,4,2.0,1,0.33,10,1,0.0,13,1,19.01,14.67,4089.46,0.09,58,0.07,227.19,278.83,0.33,2,4,9,0.14,22,36,12,16,21,7.14,14,Y
1,9,1,0,0,0,5,0.28,0,0.0,2,0.4,22,1,0.0,18,4,17.34,20.09,7000.82,0.12,76,0.05,388.93,348.46,0.2,0,0,19,0.25,34,42,11,13,20,0.0,18,N
15,11,4,0,0,20,6,0.33,10,2.0,5,0.83,28,1,0.0,18,0,26.43,17.45,8053.59,0.15,102,0.06,447.42,461.4,0.17,5,10,24,0.15,32,70,11,12,39,0.0,18,N
20,9,3,3,8,16,5,0.19,8,2.0,3,0.6,23,1,0.0,24,0,27.87,32.5,29442.05,0.3,168,0.03,1635.67,905.91,0.2,4,8,20,0.09,65,103,21,21,57,31.43,27,N
1,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,14.98,6.0,539.15,0.03,23,0.17,29.95,89.86,1.0,0,0,3,0.13,6,17,5,10,8,0.0,5,N
11,1,3,1,15,0,1,0.1,0,0.0,1,1.0,5,1,0.0,9,0,49.83,3.94,772.6,0.07,44,0.25,42.92,196.21,1.0,0,0,6,0.03,21,23,16,6,38,64.0,10,N
18,5,1,4,17,8,3,0.08,4,2.0,1,0.33,12,1,0.0,32,2,30.51,27.07,22353.19,0.28,170,0.04,1241.84,825.86,0.33,2,4,11,0.04,58,112,15,14,75,39.62,36,N
29,39,1,7,28,62,20,0.32,24,2.58,2,0.1,67,13,0.63,55,0,24.94,77.43,149562.2,0.64,344,0.01,8309.01,1931.46,0.65,19,35,49,0.17,137,207,23,26,121,38.89,62,N
0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,18.49,3.5,226.54,0.02,17,0.29,12.59,64.73,1.0,0,0,3,0.13,7,10,7,7,8,0.0,6,N
1,9,3,0,0,0,5,0.5,0,0.0,4,0.8,21,1,0.0,10,0,20.29,13.36,3620.39,0.09,65,0.07,201.13,271.05,0.2,0,0,18,0.29,17,48,7,11,17,0.0,10,N
5,15,2,7,3,20,8,0.21,6,3.33,1,0.13,29,8,1.0,31,4,27.2,53.67,78353.33,0.49,292,0.02,4352.96,1460.0,1.0,7,10,23,0.16,138,154,18,14,50,24.39,38,N
26,31,10,3,23,58,16,0.17,28,2.07,11,0.69,71,4,0.2,89,2,52.69,67.41,239416.59,1.18,572,0.01,13300.92,3551.81,0.25,15,29,57,0.11,187,385,43,31,143,22.61,92,N
9,11,2,0,3,22,6,0.29,10,2.2,1,0.17,23,1,0.0,21,0,15.38,23.25,8313.66,0.12,77,0.04,461.87,357.58,0.17,6,11,19,0.17,31,46,10,15,35,12.5,21,N
3,7,2,0,0,0,4,0.31,0,0.0,3,0.75,14,1,0.0,13,3,13.35,29.59,11688.41,0.13,79,0.03,649.36,395.0,0.25,0,0,12,0.24,31,48,11,21,17,0.0,13,N
6,7,1,2,0,10,4,0.27,4,2.5,2,0.5,11,1,0.0,13,0,15.91,13.65,2963.84,0.07,48,0.07,164.66,217.13,0.25,3,5,9,0.17,21,27,10,13,23,13.33,15,N
14,1,1,55,0,0,1,0.0,0,0.0,1,1.0,196,1,0.0,155,0,2246.32,11.67,306039.54,8.74,2833,0.09,17002.2,26219.5,1.0,0,0,197,0.0,1403,1430,601,10,226,26.19,210,Y
14,9,2,1,25,14,5,0.45,6,2.33,1,0.2,16,1,0.0,10,0,19.81,9.82,1909.77,0.06,43,0.1,106.1,194.51,0.2,4,7,13,0.1,18,25,11,12,51,72.22,11,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,0.25,2,4,2,4,4,0.0,2,N
4,5,2,1,2,8,3,0.18,4,2.0,3,1.0,13,1,0.0,16,0,14.41,16.5,3922.15,0.08,55,0.06,217.9,237.71,0.33,2,4,12,0.12,22,33,8,12,25,15.79,17,N
7,29,3,7,14,0,15,0.47,0,0.0,5,0.33,63,9,0.57,25,0,32.32,33.06,35331.2,0.36,184,0.03,1962.84,1068.55,0.6,0,0,50,0.27,82,102,31,25,55,45.65,32,N
0,5,0,0,0,0,3,0.5,0,0.0,1,0.33,9,1,0.0,6,1,15.36,4.9,368.89,0.03,21,0.2,20.49,75.28,0.33,0,0,8,0.43,7,14,5,7,7,0.0,6,N
5,1,1,0,3,0,1,0.1,0,0.0,1,1.0,3,1,0.0,10,1,19.66,9.6,1811.74,0.06,51,0.1,100.65,188.72,1.0,0,0,4,0.05,12,39,5,8,20,23.08,10,N
4,3,2,1,1,4,2,0.13,2,2.0,2,1.0,6,1,0.0,15,0,23.33,6.0,840.0,0.05,35,0.17,46.67,140.0,0.5,1,2,6,0.09,12,23,8,8,23,11.76,16,Y
1,7,4,0,0,0,4,0.33,0,0.0,3,0.75,20,3,0.67,12,2,19.48,11.92,2766.96,0.08,50,0.08,153.72,232.19,0.75,0,0,18,0.29,22,28,12,13,14,0.0,12,N
7,17,6,7,0,0,9,0.39,0,0.0,7,0.78,38,7,0.75,16,0,27.48,21.35,12519.46,0.2,122,0.05,695.53,586.5,0.78,0,0,31,0.25,37,85,13,15,36,30.43,23,N
13,26,4,1,1,0,14,0.3,0,0.0,11,0.79,59,7,0.46,45,2,31.37,40.5,51461.36,0.42,216,0.02,2858.96,1270.65,0.5,0,0,47,0.23,96,120,32,27,61,4.26,46,N
8,1,4,3,0,0,1,0.11,0,0.0,1,1.0,5,1,0.0,6,0,25.65,3.21,265.03,0.03,23,0.31,14.72,82.45,1.0,0,0,6,0.05,9,14,7,5,19,33.33,9,N
1,15,2,0,1,0,8,0.47,0,0.0,5,0.63,29,5,0.57,17,3,25.48,19.42,9611.44,0.16,95,0.05,533.97,494.9,0.63,0,0,23,0.4,41,54,19,18,20,5.56,17,N
10,19,4,6,7,0,11,0.24,0,0.0,5,0.45,34,3,0.2,39,1,18.57,60.0,66844.92,0.37,191,0.02,3713.61,1114.08,0.27,0,0,25,0.17,70,121,21,36,64,25.0,45,N
2,3,2,0,0,4,2,0.18,2,2.0,2,1.0,8,1,0.0,11,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,0.5,1,2,8,0.13,11,18,7,9,16,0.0,11,N
8,5,0,1,8,8,3,0.5,2,4.0,1,0.33,7,1,0.0,5,0,12.26,11.0,1483.75,0.04,33,0.09,82.43,134.89,0.33,3,4,6,0.13,12,21,6,11,24,64.29,6,N
10,5,6,1,20,8,3,0.15,4,2.0,1,0.33,19,1,0.0,19,0,37.98,10.17,3931.9,0.13,78,0.1,218.44,386.43,0.33,2,4,18,0.06,37,41,20,11,52,52.5,20,N
2,3,1,0,1,0,2,0.29,0,0.0,2,1.0,5,1,0.0,7,3,17.79,5.63,562.94,0.03,24,0.18,31.27,100.08,0.5,0,0,5,0.18,9,15,8,10,11,12.5,7,N
1,1,0,1,2,0,1,0.33,0,0.0,1,1.0,1,1,0.0,2,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,1.0,0,0,2,0.13,2,7,2,6,8,60.0,3,Y
1,3,1,0,0,4,2,0.17,2,2.0,1,0.5,7,1,0.0,12,2,18.37,25.65,12086.9,0.16,97,0.04,671.49,471.22,0.5,1,2,7,0.13,27,70,10,19,16,0.0,12,N
0,1,3,0,0,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,2,22.59,2.86,184.37,0.02,18,0.35,10.24,64.53,1.0,0,0,5,0.14,8,10,7,5,7,0.0,6,N
1,1,0,6,0,0,1,0.03,0,0.0,1,1.0,1,1,0.0,34,0,132.54,12.21,19761.56,0.54,293,0.08,1097.86,1618.4,1.0,0,0,2,0.02,116,177,38,8,43,15.0,40,N
12,13,9,8,10,24,7,0.19,12,2.0,6,0.86,31,1,0.0,28,0,60.82,9.92,5988.69,0.2,115,0.1,332.71,603.51,0.14,6,12,26,0.12,43,72,26,12,60,39.13,36,Y
32,37,12,6,21,58,19,0.21,22,2.64,10,0.53,79,13,0.67,84,0,50.64,50.0,126600.0,0.84,422,0.02,7033.33,2532.0,0.68,18,29,62,0.13,156,266,39,25,145,24.32,90,N
1,7,2,0,0,0,4,0.33,0,0.0,3,0.75,16,1,0.0,12,0,22.77,11.56,3040.34,0.09,59,0.09,168.91,263.11,0.25,0,0,14,0.21,16,43,9,13,19,0.0,12,N
2,3,4,1,0,4,2,0.17,2,2.0,2,1.0,8,1,0.0,11,1,27.68,8.25,1884.3,0.08,52,0.12,104.68,228.4,0.5,1,2,8,0.13,15,37,10,11,16,8.33,12,Y
4,9,2,14,3,16,5,0.15,8,2.0,4,0.8,19,1,0.0,20,0,15.65,31.06,15095.42,0.16,109,0.03,838.63,486.08,0.2,4,8,16,0.12,43,66,9,13,43,45.95,34,Y
2,17,2,0,0,0,9,0.47,0,0.0,4,0.44,32,6,0.63,19,0,29.58,26.25,20382.96,0.26,144,0.04,1132.39,776.49,0.67,0,0,25,0.41,70,74,24,18,22,0.0,19,N
5,7,2,1,4,12,4,0.36,6,2.0,2,0.5,15,1,0.0,10,1,19.92,15.0,4481.73,0.1,67,0.07,248.98,298.78,0.25,3,6,13,0.18,25,42,10,12,22,33.33,11,N
75,1,3,4,36,0,1,0.14,0,0.0,1,1.0,4,1,0.0,3,2,33.3,2.0,133.22,0.02,18,0.5,7.4,66.61,1.0,0,0,5,0.0,9,9,9,4,624,93.02,7,N
4,7,2,0,1,0,4,0.4,0,0.0,2,0.5,13,3,0.67,10,0,20.28,16.29,5381.83,0.11,68,0.06,298.99,330.34,0.75,0,0,11,0.21,23,45,12,17,19,9.09,10,N
1,3,1,0,0,0,2,0.25,0,0.0,2,1.0,7,1,0.0,8,2,14.86,9.6,1369.94,0.05,32,0.1,76.11,142.7,0.5,0,0,7,0.2,16,16,10,12,10,0.0,8,N
4,1,2,0,0,0,1,0.1,0,0.0,1,1.0,3,1,0.0,10,0,29.93,8.88,2362.67,0.09,58,0.11,131.26,265.93,1.0,0,0,4,0.06,21,37,13,11,16,0.0,10,N
27,9,3,5,17,14,5,0.24,6,2.33,3,0.6,20,3,0.5,16,1,18.04,21.88,8633.09,0.13,83,0.05,479.62,394.66,0.6,4,7,17,0.08,35,48,12,15,66,57.89,21,N
7,3,2,0,6,4,2,0.14,2,2.0,2,1.0,8,1,0.0,14,0,30.11,9.1,2493.57,0.09,57,0.11,138.53,274.02,0.5,1,2,8,0.07,21,36,15,13,29,30.0,14,N
6,3,0,0,2,4,2,0.18,2,2.0,1,0.5,6,1,0.0,11,1,14.74,11.67,2006.67,0.06,43,0.09,111.48,172.0,0.5,1,2,6,0.1,14,29,6,10,21,15.38,11,N
29,24,20,2,0,0,22,0.29,0,0.0,22,1.0,49,1,0.0,74,0,60.7,21.77,28758.99,0.44,209,0.05,1597.72,1321.28,0.05,0,0,29,0.21,62,147,47,33,107,2.63,76,N
7,7,6,3,6,12,4,0.18,6,2.0,4,1.0,21,1,0.0,19,1,31.77,11.63,4293.21,0.12,72,0.09,238.51,369.31,0.25,3,6,19,0.11,31,41,20,15,37,32.14,22,N
0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.25,2,3,2,3,4,0.0,2,N
3,1,1,0,0,0,1,0.06,0,0.0,1,1.0,2,1,0.0,16,0,17.75,22.79,9216.43,0.13,97,0.04,512.02,404.48,1.0,0,0,3,0.05,29,68,7,11,21,0.0,16,N
1,7,1,0,0,0,4,0.44,0,0.0,3,0.75,16,1,0.0,9,0,8.42,24.0,4849.12,0.07,46,0.04,269.4,202.05,0.25,0,0,14,0.33,15,31,5,16,12,0.0,9,N
3,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,1.0,0,0,3,0.11,3,5,3,4,9,0.0,4,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,N
15,31,7,0,0,60,16,0.48,30,2.0,15,0.94,76,1,0.0,33,0,35.6,30.0,32042.61,0.36,230,0.03,1780.14,1068.09,0.06,15,30,62,0.3,65,165,13,12,54,0.0,33,N
15,7,0,3,7,12,4,0.17,6,2.0,1,0.25,14,1,0.0,21,2,21.19,14.3,4333.9,0.1,69,0.07,240.77,303.07,0.25,3,6,12,0.08,26,43,10,11,50,32.25,24,N
10,5,10,2,4,8,3,0.08,4,2.0,2,0.67,21,1,0.0,35,1,52.91,18.67,18434.83,0.33,182,0.05,1024.16,987.58,0.33,2,4,20,0.06,63,119,27,16,53,14.63,37,N
1,3,0,0,0,4,2,0.5,2,2.0,1,0.5,6,1,0.0,4,4,12.11,6.42,498.63,0.03,21,0.16,27.7,77.71,0.5,1,2,6,0.18,11,10,6,7,11,0.0,4,N
5,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,0,21.49,6.6,936.12,0.05,41,0.15,52.01,141.84,1.0,0,0,2,0.08,11,30,5,6,13,0.0,6,N
13,15,3,1,5,24,8,0.21,10,2.4,6,0.75,34,5,0.57,37,0,34.13,32.11,35212.66,0.37,206,0.03,1956.26,1096.32,0.63,7,12,28,0.14,71,135,21,19,58,13.95,38,N
0,3,2,0,0,4,2,0.22,2,2.0,2,1.0,8,1,0.0,9,0,29.95,3.0,269.58,0.03,23,0.33,14.98,89.86,0.5,1,2,8,0.18,9,14,9,6,11,0.0,9,N
13,19,4,1,17,32,10,0.26,12,2.67,6,0.6,45,8,0.78,37,3,64.06,30.39,59183.26,0.65,331,0.03,3287.96,1947.15,0.8,10,16,37,0.14,110,221,38,21,71,32.72,38,N
1,3,1,0,0,4,2,0.4,2,2.0,2,1.0,7,1,0.0,5,3,11.52,8.33,800.0,0.03,24,0.12,44.44,96.0,0.5,1,2,7,0.25,10,14,6,10,8,0.0,5,N
40,21,6,15,78,34,11,0.16,14,2.43,6,0.55,42,9,0.8,52,0,53.33,32.38,55896.59,0.58,296,0.03,3105.37,1726.54,0.82,10,17,33,0.06,111,185,36,21,196,64.14,67,N
6,5,4,0,13,6,3,0.25,2,3.0,1,0.33,11,1,0.0,12,1,19.34,11.67,2632.25,0.08,48,0.09,146.24,225.62,0.33,2,3,10,0.09,20,28,12,14,33,52.0,12,N
4,1,1,1,1,0,1,0.11,0,0.0,1,1.0,2,1,0.0,8,0,16.8,6.67,746.67,0.04,28,0.15,41.48,112.0,1.0,0,0,3,0.06,8,20,6,10,16,20.0,9,N
3,1,1,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,17.28,7.33,929.22,0.04,31,0.14,51.62,126.71,1.0,0,0,4,0.04,8,23,6,11,23,0.0,4,N
9,3,0,1,7,6,2,0.4,2,3.0,1,0.5,5,1,0.0,4,0,11.72,8.0,750.12,0.03,24,0.13,41.67,93.77,0.5,2,3,5,0.09,8,16,5,10,23,66.67,5,N
18,9,1,2,7,16,5,0.1,8,2.0,1,0.2,18,1,0.0,49,1,30.75,35.76,39329.66,0.37,218,0.03,2184.98,1099.68,0.2,4,8,15,0.06,76,142,17,16,78,15.52,51,Y
1,1,0,0,0,0,1,0.05,0,0.0,1,1.0,1,1,0.0,19,2,10.42,45.0,21097.27,0.16,167,0.02,1172.07,468.83,1.0,0,0,2,0.05,36,131,2,5,22,0.0,19,N
35,14,12,1,3,0,13,0.3,0,0.0,13,1.0,28,1,0.0,43,1,42.11,17.41,12765.08,0.24,128,0.06,709.17,733.17,0.08,0,0,17,0.16,39,89,28,25,83,8.51,44,N
25,29,3,2,11,50,15,0.23,22,2.27,3,0.2,64,8,0.5,63,0,33.22,65.26,141466.74,0.72,402,0.02,7859.26,2167.71,0.53,14,25,51,0.15,158,244,23,19,103,17.11,65,N
1,1,0,1,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,2,1,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,1.0,0,0,2,0.17,2,5,2,4,6,33.33,3,N
33,16,9,12,23,16,10,0.23,6,2.67,8,0.8,33,5,0.44,32,0,43.97,20.29,18111.12,0.3,153,0.05,1006.17,892.43,0.5,5,8,25,0.1,60,93,34,23,102,52.24,44,N
9,11,3,3,10,16,6,0.29,6,2.67,4,0.67,24,6,1.0,18,5,19.55,75.6,111737.37,0.49,293,0.01,6207.63,1478.01,1.0,5,8,20,0.14,126,167,15,18,44,41.94,21,N
0,1,2,0,1,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,15.03,6.4,615.75,0.03,26,0.16,34.21,96.21,1.0,0,0,4,0.14,8,18,5,8,7,20.0,4,N
0,5,1,1,1,0,3,0.43,0,0.0,2,0.67,10,1,0.0,6,0,14.06,8.67,1055.91,0.04,32,0.12,58.66,121.84,0.33,0,0,9,0.3,13,19,6,8,10,25.0,7,N
75,1,3,4,36,0,1,0.14,0,0.0,1,1.0,4,1,0.0,3,2,33.3,2.0,133.22,0.02,18,0.5,7.4,66.61,1.0,0,0,5,0.0,9,9,9,4,627,93.02,7,N
2,1,0,0,0,4,1,0.5,2,2.0,1,1.0,1,1,0.0,2,2,12.5,5.63,395.48,0.02,19,0.18,21.97,70.31,1.0,1,2,2,0.14,5,14,4,9,7,0.0,2,N
9,5,3,8,4,0,3,0.14,0,0.0,2,0.67,15,3,1.0,14,0,34.87,25.2,22143.15,0.29,160,0.04,1230.18,878.7,1.0,0,0,14,0.08,63,97,25,20,37,46.15,22,N
6,1,3,0,0,0,1,0.09,0,0.0,1,1.0,5,1,0.0,11,0,27.47,8.18,1838.78,0.07,52,0.12,102.15,224.74,1.0,0,0,6,0.05,20,32,11,9,19,0.0,11,N
0,5,2,0,0,0,3,0.6,0,0.0,3,1.0,10,1,0.0,5,0,13.34,10.0,1334.38,0.04,32,0.1,74.13,133.44,0.33,0,0,9,0.5,10,22,6,12,6,0.0,5,N
4,20,8,2,2,0,12,0.27,0,0.0,5,0.42,48,1,0.0,42,0,50.06,26.9,36231.7,0.45,219,0.04,2012.87,1346.79,0.08,0,0,38,0.23,99,120,46,25,52,8.7,44,N
