LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
8,19,6,1,0,32,10,0.33,14,2.29,8,0.8,40,10,1.0,29,2,31.33,20.43,13084.38,0.21,118,0.05,726.91,640.3,1.0,9,16,32,0.26,47,71,23,20,39,3.33,30,N
62,7,3,7,46,12,4,0.04,6,2.0,4,1.0,15,1,0.0,92,0,234.02,26.64,166113.93,2.08,822,0.04,9228.55,6234.84,0.25,3,6,13,0.02,373,449,168,24,215,36.55,99,Y
3,3,2,6,6,4,2,0.07,2,2.0,2,1.0,8,1,0.0,21,2,22.83,23.0,12075.0,0.18,105,0.04,670.83,525.0,0.5,1,2,8,0.04,46,59,16,16,55,36.36,27,N
6,7,3,1,1,8,4,0.22,2,4.0,2,0.5,12,1,0.0,17,1,25.0,13.6,4624.0,0.11,68,0.07,256.89,340.0,0.25,3,4,10,0.15,24,44,15,17,26,10.53,18,N
22,19,8,1,1,28,11,0.17,14,2.0,9,0.82,55,10,0.9,63,2,40.21,43.24,75169.98,0.58,292,0.02,4176.1,1738.63,0.91,7,14,46,0.13,105,187,34,28,88,3.08,64,N
3,9,3,6,4,16,5,0.09,8,2.0,5,1.0,33,1,0.0,49,8,102.23,12.09,14944.77,0.41,211,0.08,830.27,1236.03,0.2,4,8,30,0.08,76,135,44,14,63,16.95,55,Y
9,17,4,0,0,32,9,0.38,16,2.0,8,0.89,34,1,0.0,24,0,30.54,11.65,4143.37,0.12,74,0.09,230.19,355.74,0.11,8,16,27,0.26,36,38,17,11,34,0.0,24,N
20,7,2,2,2,12,4,0.33,6,2.0,3,0.75,12,1,0.0,10,1,19.23,5.69,622.17,0.04,28,0.18,34.57,109.39,0.25,3,6,10,0.11,13,15,8,7,35,28.57,12,N
9,8,2,4,5,8,5,0.28,4,2.0,3,0.6,14,1,0.0,14,0,12.36,15.0,2781.99,0.06,41,0.07,154.56,185.47,0.2,2,4,11,0.15,16,25,8,15,33,39.13,18,N
5,5,2,4,0,8,3,0.18,4,2.0,3,1.0,16,1,0.0,13,0,25.58,13.2,4456.28,0.11,71,0.08,247.57,337.6,0.33,2,4,15,0.13,33,38,15,12,23,23.53,17,N
7,3,1,0,7,4,2,0.13,2,2.0,1,0.5,7,1,0.0,15,1,17.24,10.64,1950.69,0.06,40,0.09,108.37,183.4,0.5,1,2,7,0.07,18,22,11,13,30,31.82,15,N
1,16,1,1,0,8,13,0.26,4,2.0,13,1.0,36,1,0.0,49,1,35.91,21.53,16649.11,0.26,132,0.05,924.95,773.25,0.08,2,4,25,0.25,53,79,32,26,52,2.0,50,N
22,29,0,8,35,44,15,0.28,16,2.75,1,0.07,45,3,0.14,46,0,61.1,22.3,30377.95,0.45,239,0.04,1687.66,1362.41,0.2,14,22,32,0.13,110,129,37,15,112,48.31,54,N
40,11,12,3,47,20,6,0.14,10,2.0,5,0.83,40,1,0.0,41,0,61.64,16.96,17733.62,0.35,177,0.06,985.2,1045.52,0.17,5,10,36,0.05,63,114,39,21,132,54.95,44,N
1,3,5,0,12,4,2,0.09,2,2.0,2,1.0,9,1,0.0,22,1,36.77,11.48,4842.06,0.14,81,0.09,269.0,421.97,0.5,1,2,9,0.06,27,54,20,17,36,35.29,22,N
1,3,0,3,3,4,2,0.17,2,2.0,1,0.5,5,1,0.0,9,3,13.38,8.25,910.48,0.04,27,0.12,50.58,110.36,0.5,1,2,5,0.12,9,18,6,11,17,40.0,12,N
23,9,6,3,20,16,5,0.19,8,2.0,2,0.4,23,1,0.0,24,0,43.1,15.2,9958.0,0.22,120,0.07,553.22,655.13,0.2,4,8,20,0.07,40,80,25,19,71,48.94,27,N
40,5,3,2,11,8,3,0.1,4,2.0,3,1.0,16,1,0.0,28,1,44.75,18.67,15592.09,0.28,148,0.05,866.23,835.29,0.33,2,4,15,0.04,56,92,30,20,82,31.71,30,Y
35,21,9,9,59,36,11,0.12,16,2.25,10,0.91,64,3,0.2,82,3,70.59,44.71,141084.24,1.05,475,0.02,7838.01,3155.83,0.27,10,18,55,0.06,190,285,68,32,186,45.33,91,Y
17,23,2,0,34,42,12,0.18,20,2.1,8,0.67,46,3,0.18,65,0,108.84,15.19,25107.55,0.55,263,0.07,1394.86,1653.06,0.25,11,21,36,0.1,109,154,61,17,117,34.34,65,N
5,7,1,1,1,12,4,0.24,6,2.0,2,0.5,15,1,0.0,16,1,24.97,20.38,10375.62,0.17,97,0.05,576.42,509.05,0.25,3,6,13,0.17,33,64,17,21,24,11.11,17,N
5,8,3,7,3,4,6,0.17,2,2.0,6,1.0,17,1,0.0,29,1,29.49,24.0,16987.59,0.24,133,0.04,943.76,707.82,0.17,1,2,13,0.13,48,85,20,20,45,25.64,36,N
4,5,2,0,7,8,3,0.21,4,2.0,3,1.0,12,1,0.0,14,1,16.78,11.2,2105.41,0.06,41,0.09,116.97,187.98,0.33,2,4,11,0.12,16,25,10,14,26,33.33,14,N
3,3,2,0,2,4,2,0.22,2,2.0,2,1.0,6,1,0.0,9,0,19.71,5.5,596.3,0.04,26,0.18,33.13,108.42,0.5,1,2,6,0.13,11,15,9,9,15,18.18,9,N
5,5,3,0,3,8,3,0.15,4,2.0,3,1.0,15,1,0.0,20,0,38.85,12.28,5856.79,0.16,93,0.08,325.38,477.02,0.33,2,4,14,0.1,26,67,18,17,29,13.04,20,N
1,7,1,1,0,8,4,0.25,2,4.0,2,0.5,11,4,1.0,15,1,22.03,12.0,3172.85,0.09,55,0.08,176.27,264.4,1.0,3,4,9,0.22,18,37,12,16,18,6.25,16,N
39,23,10,4,58,40,12,0.17,18,2.22,7,0.58,49,5,0.36,68,5,52.05,21.71,24543.69,0.38,187,0.05,1363.54,1130.3,0.42,11,20,39,0.07,76,111,42,24,177,47.69,72,N
17,9,4,8,19,16,5,0.14,8,2.0,4,0.8,23,1,0.0,27,0,42.9,20.7,18381.79,0.3,159,0.05,1021.21,888.01,0.2,4,8,20,0.07,45,114,25,23,72,50.0,35,N
25,25,6,6,15,42,13,0.17,18,2.33,9,0.69,59,7,0.5,70,1,80.81,26.6,57176.91,0.72,343,0.04,3176.49,2149.51,0.54,12,23,48,0.11,133,210,55,22,117,23.08,76,N
15,7,3,1,19,12,4,0.13,6,2.0,2,0.5,17,1,0.0,31,1,38.55,21.52,17846.19,0.28,141,0.05,991.46,829.45,0.25,3,6,15,0.06,51,90,32,27,67,39.22,32,Y
1,9,0,1,4,16,5,0.16,8,2.0,1,0.2,18,1,0.0,31,2,14.28,19.94,5674.43,0.09,67,0.05,315.25,284.61,0.2,4,8,15,0.13,29,38,8,11,38,13.89,32,N
0,7,0,0,0,12,4,0.24,6,2.0,1,0.25,14,3,0.67,17,2,10.6,10.13,1086.54,0.04,29,0.1,60.36,107.31,0.75,3,6,12,0.22,9,20,4,9,18,0.0,17,N
3,3,0,0,0,4,2,0.15,2,2.0,1,0.5,6,1,0.0,13,2,18.1,9.63,1676.34,0.06,41,0.1,93.13,174.17,0.5,1,2,6,0.12,14,27,8,11,17,0.0,13,N
15,7,3,3,8,12,4,0.25,6,2.0,4,1.0,15,1,0.0,13,0,26.75,11.03,3253.68,0.1,59,0.09,180.76,295.0,0.25,3,6,13,0.1,25,34,17,15,40,45.83,16,N
7,5,1,4,8,8,3,0.17,4,2.0,2,0.67,12,1,0.0,14,1,30.91,8.62,2294.05,0.09,56,0.12,127.45,266.27,0.33,2,4,11,0.09,16,40,13,14,34,46.15,18,N
35,31,9,28,17,52,16,0.15,22,2.36,11,0.69,68,10,0.6,76,5,108.35,33.87,124313.16,1.22,526,0.03,6906.29,3670.05,0.63,15,26,54,0.1,199,327,94,32,157,37.19,104,N
31,21,5,7,28,34,11,0.14,14,2.43,9,0.82,46,11,1.0,74,1,61.92,36.74,83581.43,0.76,354,0.03,4643.41,2274.9,1.0,10,17,37,0.08,124,230,54,32,141,32.11,81,Y
3,3,0,2,1,8,2,0.18,4,2.0,1,0.5,5,1,0.0,9,2,24.7,7.22,1288.28,0.06,40,0.14,71.57,178.38,0.5,2,4,5,0.13,10,30,9,13,16,25.0,11,N
6,7,0,6,0,10,4,0.15,4,2.5,1,0.25,13,4,1.0,21,1,21.34,24.44,12748.97,0.17,98,0.04,708.28,521.54,1.0,3,5,11,0.12,40,58,18,22,34,22.22,27,N
1,3,2,6,13,4,2,0.1,2,2.0,1,0.5,7,1,0.0,14,1,28.66,11.47,3771.09,0.11,67,0.09,209.5,328.76,0.5,1,2,7,0.06,30,37,17,13,35,57.58,20,N
1,18,1,1,0,12,14,0.26,6,2.0,14,1.0,39,1,0.0,52,1,36.57,23.03,19394.56,0.28,142,0.04,1077.48,842.16,0.07,3,6,27,0.25,58,84,34,27,55,1.89,53,N
14,5,4,1,9,8,3,0.15,4,2.0,3,1.0,13,1,0.0,19,1,35.6,10.11,3640.0,0.12,72,0.1,202.22,360.0,0.33,2,4,12,0.07,26,46,18,14,44,34.48,20,N
16,25,5,5,8,42,13,0.19,18,2.33,10,0.77,48,9,0.67,62,3,84.92,18.79,29993.03,0.53,265,0.05,1666.28,1595.93,0.69,12,23,37,0.14,91,174,46,19,92,17.33,67,N
6,47,2,1,58,80,25,0.18,40,2.0,24,0.96,112,1,0.0,138,1,171.89,27.21,127275.78,1.56,625,0.04,7070.88,4677.38,0.04,20,40,89,0.12,250,375,147,32,204,29.95,139,N
19,7,5,5,10,12,4,0.15,6,2.0,4,1.0,15,4,1.0,22,1,28.43,13.42,5120.93,0.13,75,0.07,284.5,381.56,1.0,3,6,13,0.07,34,41,19,15,57,40.54,27,N
9,3,2,0,7,4,2,0.13,2,2.0,2,1.0,6,1,0.0,15,0,27.05,14.25,5493.37,0.13,74,0.07,305.19,385.5,0.5,1,2,6,0.06,27,47,18,19,32,31.82,15,Y
34,3,4,11,31,4,2,0.04,2,2.0,2,1.0,11,1,0.0,36,5,37.89,24.18,22153.96,0.31,171,0.04,1230.78,916.14,0.5,1,2,11,0.02,56,115,22,19,113,53.85,47,N
22,58,13,12,33,78,32,0.19,36,2.17,20,0.63,124,7,0.19,160,3,151.5,22.73,78244.98,1.15,488,0.04,4346.94,3442.98,0.22,21,39,94,0.14,163,325,104,29,228,21.95,172,N
3,3,1,2,5,4,2,0.18,2,2.0,1,0.5,7,1,0.0,9,1,17.13,10.0,1713.0,0.06,39,0.1,95.17,171.3,0.5,1,2,7,0.1,15,24,9,12,20,43.75,11,N
20,21,2,7,14,22,13,0.24,10,2.2,2,0.15,44,3,0.17,47,2,30.99,27.86,24047.21,0.29,150,0.04,1335.96,863.23,0.23,6,11,33,0.15,60,90,28,26,89,30.88,54,N
7,3,3,2,7,4,2,0.13,2,2.0,1,0.5,8,1,0.0,14,2,25.23,9.5,2277.36,0.08,51,0.11,126.52,239.72,0.5,1,2,8,0.06,19,32,13,13,31,39.13,16,N
81,162,8,80,165,248,96,0.19,118,2.1,63,0.66,345,27,0.27,423,3,131.72,126.56,2109679.46,5.56,2027,0.01,117204.41,16670.05,0.28,65,124,251,0.13,798,1229,227,72,750,36.68,503,N
10,9,1,5,0,16,5,0.14,8,2.0,5,1.0,32,1,0.0,31,0,44.36,16.56,12163.87,0.24,141,0.06,675.77,734.53,0.2,4,8,29,0.11,69,72,25,12,47,13.89,36,N
12,9,3,2,28,16,5,0.13,8,2.0,3,0.6,19,1,0.0,37,2,30.93,16.0,7919.03,0.16,93,0.06,439.95,494.94,0.2,4,8,16,0.06,32,61,20,20,80,44.78,39,N
13,7,4,1,5,12,4,0.09,6,2.0,4,1.0,23,1,0.0,45,0,99.18,16.49,26973.57,0.55,261,0.06,1498.53,1635.63,0.25,3,6,21,0.06,94,167,57,20,65,11.76,46,N
9,5,2,10,6,8,3,0.12,4,2.0,3,1.0,10,1,0.0,16,0,39.8,9.0,3223.83,0.12,73,0.11,179.1,358.2,0.33,2,4,9,0.07,27,46,18,12,42,50.0,26,N
5,3,3,0,13,4,2,0.13,2,2.0,2,1.0,7,1,0.0,16,3,21.16,9.1,1752.37,0.06,42,0.11,97.35,192.57,0.5,1,2,7,0.06,13,29,10,14,35,44.83,16,N
13,7,3,3,24,12,4,0.11,6,2.0,4,1.0,16,1,0.0,32,1,34.91,18.57,12037.08,0.22,121,0.05,668.73,648.26,0.25,3,6,14,0.05,43,78,22,19,73,45.76,35,Y
17,29,0,19,53,50,15,0.22,22,2.27,1,0.07,55,9,0.57,50,2,50.79,25.26,32401.84,0.43,219,0.04,1800.1,1282.9,0.6,14,25,42,0.11,89,130,37,21,140,59.02,69,N
1,3,0,3,3,4,2,0.17,2,2.0,1,0.5,5,1,0.0,9,3,20.27,9.17,1703.56,0.06,43,0.11,94.64,185.84,0.5,1,2,5,0.12,15,28,9,11,17,40.0,12,N
19,13,4,4,18,20,7,0.22,8,2.5,5,0.71,24,5,0.67,28,4,55.58,14.56,11789.43,0.27,142,0.07,654.97,809.46,0.71,6,10,19,0.09,43,99,31,21,77,44.0,32,N
115,31,3,35,12,60,16,0.19,30,2.0,3,0.19,67,10,0.6,49,1,83.81,31.06,80843.05,0.87,399,0.03,4491.28,2602.9,0.63,15,30,53,0.08,176,223,68,24,212,48.96,84,N
12,7,2,2,2,12,4,0.2,6,2.0,4,1.0,14,1,0.0,18,1,54.3,7.89,3382.91,0.14,80,0.13,187.94,428.6,0.25,3,6,12,0.11,34,46,28,13,35,18.18,20,N
1,5,0,0,0,8,3,0.25,4,2.0,1,0.33,12,1,0.0,12,2,21.83,10.42,2369.07,0.08,51,0.1,131.62,227.43,0.33,2,4,11,0.21,25,26,12,10,14,0.0,12,N
0,5,0,0,9,8,3,0.11,4,2.0,1,0.33,11,1,0.0,27,2,54.96,8.31,3793.04,0.15,87,0.12,210.72,456.57,0.33,2,4,10,0.08,36,51,26,12,37,25.0,27,N
2,49,8,33,58,90,25,0.16,42,2.14,9,0.36,117,12,0.46,128,0,104.25,54.33,307757.08,1.89,790,0.02,17097.62,5664.24,0.48,24,45,94,0.11,326,464,108,36,233,41.55,161,N
22,23,7,3,1,36,13,0.19,18,2.0,9,0.69,59,9,0.67,64,2,39.47,43.33,74124.42,0.57,283,0.02,4118.02,1710.56,0.69,9,18,48,0.14,104,179,36,30,91,5.88,67,N
26,17,4,5,32,28,9,0.13,12,2.33,6,0.67,39,4,0.38,62,2,97.49,20.91,42621.97,0.68,314,0.05,2367.89,2038.44,0.44,8,14,32,0.07,115,199,66,24,126,37.37,67,N
6,3,0,2,2,4,2,0.18,2,2.0,1,0.5,5,1,0.0,9,1,13.77,13.5,2508.88,0.06,43,0.07,139.38,185.84,0.5,1,2,5,0.1,18,25,8,12,20,30.77,11,N
4,3,1,4,0,4,2,0.14,2,2.0,1,0.5,6,1,0.0,10,0,23.58,12.5,3685.04,0.1,62,0.08,204.72,294.8,0.5,1,2,6,0.11,20,42,12,15,19,28.57,14,N
30,19,5,6,45,36,10,0.13,18,2.0,9,0.9,48,8,0.78,71,1,46.15,27.11,33930.43,0.42,211,0.04,1885.02,1251.39,0.8,9,18,40,0.07,73,138,35,26,153,41.8,77,Y
77,33,9,25,15,62,17,0.17,30,2.07,11,0.65,87,9,0.5,75,3,88.15,36.04,114516.56,1.06,465,0.03,6362.03,3177.29,0.53,16,31,72,0.08,193,272,83,31,201,34.78,100,N
8,19,4,6,7,32,10,0.19,14,2.29,7,0.7,54,9,0.89,47,0,105.02,18.86,37359.42,0.66,318,0.05,2075.52,1980.76,0.9,9,16,46,0.14,97,221,54,21,69,21.67,53,N
16,13,6,0,5,24,7,0.12,12,2.0,6,0.86,31,1,0.0,59,4,95.6,31.4,94278.09,1.0,449,0.03,5237.67,3002.24,0.14,6,12,26,0.09,186,263,77,26,81,7.81,59,N
19,5,4,2,16,8,3,0.11,4,2.0,3,1.0,14,1,0.0,25,1,48.49,14.11,9649.29,0.23,120,0.07,536.07,684.05,0.33,2,4,13,0.04,49,71,33,19,70,41.86,27,N
23,13,0,10,17,24,7,0.21,12,2.0,1,0.14,27,5,0.67,23,3,27.4,28.12,21659.58,0.26,157,0.04,1203.31,770.38,0.71,6,12,22,0.09,43,114,13,17,74,54.0,33,N
15,13,4,1,1,24,7,0.19,12,2.0,6,0.86,39,1,0.0,36,2,34.37,26.52,24176.72,0.3,168,0.04,1343.15,911.61,0.14,6,12,34,0.13,67,101,24,19,54,5.26,37,N
5,7,3,3,2,12,4,0.15,6,2.0,4,1.0,17,1,0.0,24,2,26.32,16.0,6737.71,0.14,85,0.06,374.32,421.11,0.25,3,6,15,0.11,30,55,15,16,35,17.24,27,N
22,7,2,3,5,10,4,0.13,4,2.5,3,0.75,12,3,0.67,27,3,28.78,18.12,9456.28,0.17,95,0.06,525.35,521.73,0.75,3,5,10,0.07,29,66,20,25,58,22.86,30,N
10,7,2,6,12,12,4,0.19,6,2.0,4,1.0,15,4,1.0,15,2,18.1,16.36,4845.73,0.1,63,0.06,269.21,296.13,1.0,3,6,13,0.09,24,39,11,15,44,54.55,21,N
17,21,5,6,8,38,11,0.16,18,2.11,10,0.91,44,7,0.6,61,3,87.92,17.2,26010.73,0.5,253,0.06,1445.04,1512.25,0.64,10,19,35,0.12,86,167,45,18,93,18.67,67,N
25,15,7,6,39,28,8,0.1,14,2.0,7,0.88,46,1,0.0,71,6,90.85,21.94,43721.41,0.66,307,0.05,2428.97,1993.0,0.13,7,14,40,0.06,108,199,64,26,142,38.79,77,Y
40,25,10,30,19,46,13,0.14,22,2.09,10,0.77,69,3,0.17,65,3,83.84,41.66,145477.36,1.16,514,0.02,8082.08,3492.33,0.23,12,23,58,0.08,215,299,80,31,155,42.98,95,N
25,9,8,7,0,12,5,0.15,6,2.0,5,1.0,32,1,0.0,27,0,50.43,10.62,5682.29,0.18,102,0.09,315.68,535.29,0.2,3,6,29,0.08,46,56,26,12,60,20.59,34,N
13,5,3,4,19,8,3,0.18,4,2.0,2,0.67,17,1,0.0,13,0,22.53,13.93,4371.1,0.1,66,0.07,242.84,313.82,0.33,2,4,16,0.06,30,36,14,13,50,63.89,17,N
16,29,5,3,29,54,15,0.12,26,2.08,12,0.8,76,3,0.14,121,0,164.09,23.26,88801.93,1.27,537,0.04,4933.44,3817.28,0.2,14,27,63,0.09,221,316,114,24,170,20.92,124,Y
36,23,8,21,29,40,12,0.18,18,2.22,8,0.67,48,5,0.36,45,4,68.78,26.32,47644.35,0.6,288,0.04,2646.91,1810.2,0.42,11,20,38,0.08,94,194,50,28,143,52.63,66,N
3,3,0,0,0,4,2,0.13,2,2.0,1,0.5,6,1,0.0,15,2,18.54,9.63,1717.22,0.06,42,0.1,95.4,178.41,0.5,1,2,6,0.11,14,28,8,11,19,0.0,15,N
33,23,1,5,95,44,12,0.17,22,2.0,1,0.08,60,1,0.0,65,4,79.18,42.02,139798.54,1.11,541,0.02,7766.59,3327.01,0.08,11,22,50,0.06,230,311,52,19,199,60.61,70,N
0,3,0,0,0,4,2,0.14,2,2.0,1,0.5,6,1,0.0,14,2,36.78,7.07,1838.97,0.09,56,0.14,102.16,260.06,0.5,1,2,6,0.13,18,38,14,11,15,0.0,14,N
6,5,1,4,0,8,3,0.12,4,2.0,3,1.0,14,1,0.0,22,0,24.31,14.06,4807.12,0.11,69,0.07,267.06,341.84,0.33,2,4,13,0.09,30,39,16,15,33,15.38,26,N
14,9,3,2,20,16,5,0.19,8,2.0,3,0.6,21,1,0.0,24,1,27.08,39.72,42716.37,0.36,197,0.03,2373.13,1075.51,0.2,4,8,18,0.07,87,110,23,21,68,47.83,26,N
77,49,9,20,56,94,25,0.13,46,2.04,24,0.96,137,15,0.58,172,4,243.12,22.99,128457.87,1.86,750,0.04,7136.55,5588.41,0.6,24,47,114,0.07,252,498,148,27,343,30.65,192,N
6,3,1,1,6,4,2,0.18,2,2.0,1,0.5,6,1,0.0,10,1,16.21,5.4,472.87,0.03,23,0.19,26.27,87.57,0.5,1,2,6,0.08,6,17,5,9,24,41.18,11,N
4,3,0,0,10,4,2,0.25,2,2.0,1,0.5,5,1,0.0,8,0,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,1,2,5,0.18,5,9,4,7,11,55.56,8,N
4,5,0,1,0,8,3,0.18,4,2.0,1,0.33,10,3,1.0,16,2,13.72,10.56,1531.0,0.05,33,0.09,85.06,144.95,1.0,2,4,9,0.14,13,20,8,13,22,5.88,17,N
13,3,1,3,18,4,2,0.1,2,2.0,2,1.0,6,1,0.0,18,2,25.62,24.42,15282.02,0.21,122,0.04,849.0,625.77,0.5,1,2,6,0.04,58,64,19,16,53,53.85,21,N
21,7,4,10,22,12,4,0.1,6,2.0,2,0.5,19,1,0.0,30,2,45.35,25.34,29117.23,0.38,193,0.04,1617.62,1149.16,0.25,3,6,17,0.05,75,118,37,25,84,51.61,40,N
49,41,14,16,37,78,21,0.28,38,2.05,15,0.71,104,5,0.2,60,3,78.4,74.77,438244.07,1.95,821,0.01,24346.89,5861.57,0.24,20,39,85,0.13,319,502,96,45,163,46.9,76,N
7,7,1,11,30,12,4,0.15,6,2.0,1,0.25,15,1,0.0,16,6,18.87,19.62,7260.95,0.12,77,0.05,403.39,370.17,0.25,3,6,13,0.06,34,43,13,15,65,71.93,27,N
0,5,2,0,0,8,3,0.14,4,2.0,3,1.0,12,1,0.0,21,1,34.57,10.93,4129.37,0.13,72,0.09,229.41,377.85,0.33,2,4,11,0.14,27,45,21,17,22,0.0,21,N
4,3,0,0,1,4,2,0.18,2,2.0,1,0.5,5,1,0.0,11,2,20.51,6.11,765.94,0.04,29,0.16,42.55,125.34,0.5,1,2,5,0.12,10,19,9,11,17,8.33,11,N
46,19,8,35,31,36,10,0.13,18,2.0,8,0.8,48,1,0.0,40,0,83.37,31.3,81653.73,0.87,399,0.03,4536.32,2609.12,0.1,9,18,40,0.07,153,246,66,27,153,62.26,75,N
10,15,6,2,31,26,8,0.17,12,2.17,7,0.88,32,4,0.43,44,1,74.36,13.06,12685.78,0.32,159,0.08,704.77,971.26,0.5,7,13,26,0.09,64,95,49,20,88,42.86,46,Y
7,7,1,3,7,12,4,0.17,6,2.0,4,1.0,14,4,1.0,21,1,46.9,10.5,5170.32,0.16,96,0.1,287.24,492.41,1.0,3,6,12,0.1,28,68,20,15,39,32.25,24,N
51,25,13,0,14,48,13,0.12,24,2.0,11,0.85,96,1,0.0,106,2,101.31,27.04,74089.87,0.91,421,0.04,4116.1,2739.78,0.08,12,24,85,0.08,192,229,71,20,172,11.67,106,N
2,7,7,3,35,10,4,0.1,4,2.5,1,0.25,19,3,0.67,38,3,60.5,14.75,13163.37,0.3,153,0.07,731.3,892.43,0.75,3,5,17,0.05,59,94,38,19,79,50.0,41,N
24,37,6,0,18,52,19,0.28,20,2.6,13,0.68,68,19,1.0,69,0,73.61,37.75,104901.75,0.93,422,0.03,5827.87,2778.85,1.0,16,26,51,0.17,151,271,64,32,112,20.69,69,N
3,3,0,2,2,4,2,0.15,2,2.0,1,0.5,5,1,0.0,11,2,17.29,12.0,2489.43,0.07,48,0.08,138.3,207.45,0.5,1,2,5,0.11,16,32,8,12,19,26.67,13,N
3,7,1,0,0,10,4,0.2,4,2.5,2,0.5,12,4,1.0,20,1,13.47,16.0,3447.89,0.07,47,0.06,191.55,215.49,1.0,3,5,10,0.17,16,31,8,16,24,0.0,20,N
19,7,3,4,16,12,4,0.16,6,2.0,4,1.0,16,1,0.0,21,0,31.79,17.86,10140.57,0.19,104,0.06,563.36,567.78,0.25,3,6,14,0.05,47,57,25,19,84,48.78,25,N
4,35,5,4,18,64,18,0.19,30,2.13,16,0.89,80,7,0.35,91,2,195.05,21.41,89412.4,1.39,591,0.05,4967.36,4176.06,0.39,17,32,64,0.15,218,373,112,22,118,19.47,95,Y
19,9,2,3,15,14,5,0.15,6,2.33,4,0.8,16,4,0.75,31,3,35.02,17.25,10420.79,0.2,110,0.06,578.93,604.1,0.8,4,7,13,0.07,33,77,22,23,69,36.73,34,N
13,5,2,9,7,8,3,0.11,4,2.0,3,1.0,10,1,0.0,19,0,37.6,9.75,3574.45,0.12,74,0.1,198.58,366.61,0.33,2,4,9,0.06,27,47,18,13,49,45.71,28,N
34,17,9,5,26,30,9,0.13,14,2.14,7,0.78,44,4,0.38,66,5,76.03,28.98,63864.99,0.73,342,0.03,3548.06,2203.49,0.44,8,15,37,0.07,136,206,61,26,132,31.96,71,N
5,3,0,2,2,4,2,0.18,2,2.0,1,0.5,5,1,0.0,9,2,13.64,17.06,3972.03,0.08,53,0.06,220.67,232.79,0.5,1,2,5,0.11,21,32,8,13,19,30.77,11,N
2,5,2,2,13,8,3,0.06,4,2.0,3,1.0,14,1,0.0,47,1,55.85,28.0,43785.9,0.52,256,0.04,2432.55,1563.78,0.33,2,4,13,0.05,112,144,46,23,65,24.19,49,Y
0,5,0,0,0,6,3,0.33,2,3.0,1,0.33,8,3,1.0,9,1,9.14,10.0,913.77,0.03,24,0.1,50.76,91.38,1.0,2,3,7,0.3,8,16,4,10,10,0.0,9,N
0,5,0,0,0,6,3,0.33,2,3.0,1,0.33,8,3,1.0,9,1,14.65,4.8,337.48,0.02,19,0.21,18.75,70.31,1.0,2,3,7,0.3,6,13,5,8,10,0.0,9,N
3,3,0,1,6,4,2,0.22,2,2.0,1,0.5,5,1,0.0,8,1,10.63,3.75,149.49,0.01,12,0.27,8.3,39.86,0.5,1,2,5,0.11,5,7,4,6,19,46.67,9,N
9,7,3,4,0,12,4,0.19,6,2.0,4,1.0,17,4,1.0,17,2,26.81,10.4,2899.8,0.09,58,0.1,161.1,278.83,1.0,3,6,15,0.13,24,34,15,13,31,19.05,21,N
12,3,2,1,8,4,2,0.06,2,2.0,2,1.0,6,1,0.0,32,0,68.36,18.78,24116.87,0.43,214,0.05,1339.83,1284.0,0.5,1,2,6,0.04,96,118,46,18,54,21.95,33,N
39,9,8,9,14,16,5,0.07,8,2.0,5,1.0,24,1,0.0,60,8,97.85,22.12,47876.6,0.72,331,0.05,2659.81,2164.46,0.2,4,8,21,0.03,114,217,67,26,146,27.71,69,N
6,9,2,0,17,16,5,0.17,8,2.0,2,0.4,21,1,0.0,29,2,27.4,20.78,11829.84,0.19,111,0.05,657.21,569.35,0.2,4,8,18,0.09,44,67,18,17,53,36.96,29,N
5,7,1,0,0,10,4,0.18,4,2.5,2,0.5,12,3,0.67,22,0,21.05,14.77,4591.91,0.1,64,0.07,255.11,310.91,0.75,3,5,10,0.14,24,40,13,16,28,0.0,22,N
14,7,2,11,5,12,4,0.13,6,2.0,3,0.75,15,1,0.0,21,5,49.79,9.48,4476.07,0.16,87,0.11,248.67,472.09,0.25,3,6,13,0.08,32,55,27,16,52,43.24,32,N
3,6,5,2,13,4,4,0.11,2,2.0,4,1.0,30,1,0.0,36,0,48.31,17.63,15014.65,0.28,156,0.06,834.15,851.67,0.25,1,2,28,0.07,56,100,27,17,55,29.41,38,N
